id;idsql
369;1
369;138
369;1925
1273;7
1273;22
1273;1286
1187;21
1187;1127
1276;23
736;24
147;25
147;1390
1219;26
307;27
755;28
755;905
1132;29
1132;44
39;30
1496;31
1184;32
1581;33
1548;34
264;35
1716;36
1053;37
750;38
1664;39
1029;40
1568;41
963;42
1668;43
1668;63
1668;83
1668;115
1393;45
1393;1358
1393;1366
1570;46
1356;47
1527;48
804;49
804;1372
779;50
477;51
477;2013
917;52
895;53
1634;54
1482;55
688;56
889;57
475;58
598;59
1390;60
738;61
1751;62
1751;1510
1751;1568
704;64
705;65
436;66
1090;67
1090;130
529;68
1475;69
134;70
134;84
134;96
670;71
1464;72
1253;73
198;74
32;75
1072;76
1229;77
143;78
143;1015
1662;79
22;80
265;81
265;95
265;137
569;82
509;85
294;86
1741;87
1737;88
461;89
542;90
1710;91
1745;92
56;93
226;94
1468;97
1062;98
785;99
785;191
785;277
466;100
330;101
343;102
1545;103
24;104
1210;105
503;106
1777;107
1777;111
175;108
1083;109
417;110
562;112
722;113
722;439
1633;114
525;116
525;124
525;133
1502;117
497;118
1417;119
1742;120
1742;1576
684;121
1553;122
1299;123
1626;125
1344;126
1344;131
262;127
1492;128
730;129
940;132
643;134
634;135
545;136
827;139
827;913
827;945
248;140
248;956
1767;141
792;142
792;960
792;963
1145;143
1145;1018
1810;144
1810;252
1304;145
0;146
0;1026
1609;147
364;148
364;1027
364;1038
1816;149
1816;1039
732;150
46;151
698;152
1540;153
1540;1071
1590;154
1590;1053
1073;155
138;156
814;157
1814;158
98;159
585;160
1693;161
1693;245
1631;162
1595;163
1561;164
407;165
1786;166
801;167
77;168
77;235
1236;169
1165;170
1165;208
1165;234
729;171
121;172
121;312
1754;173
737;174
969;175
969;265
876;176
460;177
776;178
776;200
557;179
1618;180
1359;181
1682;182
450;183
450;192
1573;184
1367;185
1111;186
281;187
1337;188
1055;189
1251;190
1557;193
916;194
916;1101
1656;195
215;196
682;197
1034;198
1005;199
458;201
546;202
101;203
600;204
320;205
748;206
1022;207
473;209
473;227
473;301
515;210
1460;211
2;212
933;213
933;323
353;214
451;215
681;216
681;315
1046;217
674;218
857;219
857;328
1001;220
589;221
489;222
452;223
1227;224
832;225
306;226
292;228
1765;229
1765;260
1765;261
1142;230
911;231
1130;232
432;233
1203;236
145;237
145;241
145;300
224;238
1655;239
1328;240
1328;292
1129;242
1674;243
1081;244
108;246
75;247
347;248
1624;249
1511;250
1264;251
225;253
225;1023
1116;254
913;255
499;256
1612;257
1598;258
1653;259
1175;262
312;263
659;264
745;266
1512;267
90;268
210;269
258;270
289;271
1198;272
1198;278
371;273
116;274
173;275
1698;276
291;279
1503;280
1156;281
1454;282
948;283
663;284
319;285
94;286
794;287
937;288
1768;289
958;290
541;291
48;293
607;294
780;295
697;296
637;297
1341;298
115;299
1801;302
1225;303
898;304
898;313
212;305
691;306
1526;307
816;308
1178;309
105;310
1384;311
702;314
920;316
1089;317
1661;318
400;319
27;320
1657;321
526;322
419;324
1154;325
1477;326
1306;327
721;329
1517;330
1191;331
1191;341
1191;410
1121;332
1121;335
1702;333
1497;334
1549;336
1491;337
1535;338
1455;339
932;340
112;342
112;407
1324;343
182;344
124;345
124;348
1412;346
840;347
987;349
146;350
1017;351
1530;352
1530;533
1530;1577
1446;353
354;354
543;355
325;356
398;357
283;358
283;450
528;359
1486;360
1486;394
454;361
454;493
805;362
805;402
805;405
1513;363
1513;465
636;364
759;365
784;366
132;367
1186;368
207;369
1472;370
1413;371
276;372
1284;373
841;374
580;375
174;376
1321;377
151;378
383;379
1650;380
680;381
1220;382
1364;383
1364;1475
1377;384
410;385
1606;386
530;387
1695;388
967;389
1815;390
583;391
170;392
1247;393
1783;395
843;396
1685;397
1769;398
874;399
1004;400
756;401
756;403
1574;404
644;406
644;431
687;408
444;409
202;411
1580;412
5;413
23;414
1713;415
1168;416
1688;417
1688;434
1140;418
117;419
859;420
1199;421
660;422
1451;423
1628;424
1628;449
1772;425
781;426
781;437
1642;427
599;428
1691;429
297;430
1646;432
715;433
1340;435
1006;436
1006;575
1279;438
1663;440
1592;441
1789;442
1177;443
1433;444
314;445
314;583
141;446
1136;447
1137;448
1265;451
1265;494
1434;452
480;453
1670;454
783;455
357;456
397;457
1331;458
1030;459
84;460
84;466
84;491
214;461
1746;462
1746;528
564;463
206;464
1320;467
752;468
1283;469
1639;470
429;471
984;472
61;473
858;474
418;475
1623;476
652;477
1591;478
316;479
1516;480
694;481
1453;482
25;483
159;484
387;485
1091;486
1312;487
1494;488
579;489
1026;490
533;492
1391;495
846;496
846;519
163;497
163;616
1614;498
673;499
326;500
326;522
176;501
176;602
1709;502
1316;503
1316;506
1316;518
997;504
997;638
1735;505
623;507
647;508
531;509
331;510
331;511
1248;512
300;513
127;514
1643;515
1556;516
194;517
538;520
200;521
243;523
1007;524
1211;525
1798;526
662;527
1648;529
275;530
275;584
844;531
1193;532
1193;598
907;534
183;535
1047;536
572;537
1605;538
1605;549
1605;565
571;539
435;540
1000;541
935;542
1515;543
1480;544
588;545
1194;546
19;547
19;570
1774;548
1774;631
1774;639
828;550
1166;551
683;552
683;555
1063;553
1571;554
443;556
443;559
1441;557
1374;558
321;560
85;561
71;562
1092;563
778;564
1354;566
610;567
610;571
764;568
676;569
251;572
144;573
1731;574
797;576
57;577
944;578
1732;579
1370;580
1370;1662
1776;581
358;582
1274;585
1397;586
507;587
709;588
709;599
709;840
1057;589
1159;590
1256;591
1256;732
1784;592
1330;593
1736;594
1684;595
595;596
922;597
1508;600
79;601
394;603
394;624
1532;604
1113;605
1008;606
1176;607
69;608
1104;609
431;610
1708;611
763;612
414;613
414;617
1292;614
1105;615
1521;618
51;619
1770;620
872;621
842;622
130;623
519;625
1630;626
1346;627
1346;657
1346;670
1300;628
1300;648
817;629
532;630
1785;632
1349;633
476;634
26;635
1087;636
619;637
619;661
619;662
1048;640
902;641
1334;642
413;643
1016;644
762;645
799;646
58;647
58;652
58;674
236;649
927;650
735;651
735;677
735;680
1278;653
1019;654
237;655
462;656
1703;658
310;659
1594;660
521;663
360;664
70;665
751;666
1554;667
710;668
1151;669
179;671
64;672
378;673
534;675
506;676
1161;678
1182;679
1192;681
1190;686
1190;687
1190;773
1190;799
1470;688
1056;689
758;690
758;784
758;788
1439;691
1439;791
717;692
157;693
271;694
271;878
393;695
1009;696
523;697
1296;698
1327;699
1432;700
609;701
741;702
391;703
148;704
168;705
1394;706
1757;707
723;708
723;733
601;709
601;740
601;1554
1569;710
370;711
95;712
896;713
1520;714
1011;715
539;716
539;741
539;755
860;717
818;718
830;719
1381;720
169;721
1500;722
1546;723
1546;775
333;724
1093;725
1093;780
439;726
439;812
929;727
996;728
639;729
965;730
140;731
871;734
1319;735
1420;736
456;737
970;738
657;739
209;742
31;743
1295;744
903;745
626;746
78;747
1806;748
949;749
113;750
1245;751
1572;752
1039;753
1025;754
1025;774
441;756
152;757
760;758
926;759
926;764
1326;760
1195;761
829;762
921;763
500;765
1667;766
1667;1544
1069;767
959;768
1201;769
1036;770
1036;1515
1270;771
689;772
689;1443
689;1448
318;776
188;777
1466;778
1576;779
1576;1447
908;781
160;782
228;783
982;785
971;786
1442;787
891;789
345;790
49;792
49;793
49;795
411;794
873;796
1791;797
344;798
344;852
938;800
120;801
120;806
1730;802
1730;808
791;803
305;804
372;805
1469;807
575;809
701;810
428;811
802;813
802;828
161;814
161;830
1495;815
3;816
925;817
675;818
313;819
17;820
1552;821
350;822
1608;823
