id;fulladdress
680;LittleNeathRiver.lnrc.white_lady.7
81;LittleNeathRiver.lnrc.white_lady.18
689;LittleNeathRiver.lnrc.trib_resurvey.42
323;LittleNeathRiver.lnrc.trib_resurvey.41
180;LittleNeathRiver.lnrc.trib_resurvey.40
776;LittleNeathRiver.lnrc.trib_resurvey.39
742;LittleNeathRiver.lnrc.trib_resurvey.38
67;LittleNeathRiver.lnrc.trib_resurvey.37
425;LittleNeathRiver.lnrc.trib_resurvey.36
695;LittleNeathRiver.lnrc.trib_resurvey.35
214;LittleNeathRiver.lnrc.trib_resurvey.34
374;LittleNeathRiver.lnrc.trib_resurvey.33
723;LittleNeathRiver.lnrc.trib_resurvey.32
724;LittleNeathRiver.lnrc.trib_resurvey.31
614;LittleNeathRiver.lnrc.trib_resurvey.30
895;LittleNeathRiver.lnrc.trib_resurvey.29
733;LittleNeathRiver.lnrc.trib_resurvey.28
12;LittleNeathRiver.lnrc.trib_resurvey.27
300;LittleNeathRiver.lnrc.trib_resurvey.26
275;LittleNeathRiver.lnrc.trib_resurvey.25
286;LittleNeathRiver.lnrc.trib_resurvey.24
753;LittleNeathRiver.lnrc.trib_resurvey.23
644;LittleNeathRiver.lnrc.trib_resurvey.22
745;LittleNeathRiver.lnrc.trib_resurvey.21
260;LittleNeathRiver.lnrc.trib_resurvey.20
376;LittleNeathRiver.lnrc.trib_resurvey.19
279;LittleNeathRiver.lnrc.trib_resurvey.18
393;LittleNeathRiver.lnrc.trib_resurvey.17
408;LittleNeathRiver.lnrc.trib_resurvey.16
925;LittleNeathRiver.lnrc.trib_resurvey.15
661;LittleNeathRiver.lnrc.trib_resurvey.14
623;LittleNeathRiver.lnrc.trib_resurvey.13
818;LittleNeathRiver.lnrc.trib_resurvey.12
377;LittleNeathRiver.lnrc.trib_resurvey.11
257;LittleNeathRiver.lnrc.trib_resurvey.55
301;LittleNeathRiver.lnrc.trib_resurvey.54
230;LittleNeathRiver.lnrc.trib_resurvey.53
113;LittleNeathRiver.lnrc.trib_resurvey.52
725;LittleNeathRiver.lnrc.trib_resurvey.51
271;LittleNeathRiver.lnrc.trib_resurvey.50
833;LittleNeathRiver.lnrc.trib_resurvey.49
767;LittleNeathRiver.lnrc.trib_resurvey.48
731;LittleNeathRiver.lnrc.trib_resurvey.47
492;LittleNeathRiver.lnrc.trib_resurvey.46
730;LittleNeathRiver.lnrc.trib_resurvey.45
720;LittleNeathRiver.lnrc.trib_resurvey.44
172;LittleNeathRiver.lnrc.trib_resurvey.43
727;LittleNeathRiver.lnrc.bridge_resurvey.3
763;LittleNeathRiver.lnrc.bridge_resurvey.2
151;LittleNeathRiver.lnrc.bridge_resurvey.1
34;LittleNeathRiver.lnrc.bridge_resurvey.0
246;LittleNeathRiver.lnrc.bridge_resurvey.6
174;LittleNeathRiver.lnrc.bridge_resurvey.x
355;LittleNeathRiver.lnrc.bridge_resurvey.y
319;LittleNeathRiver.lnrc.bridge_resurvey.5
110;LittleNeathRiver.lnrc.bridge_resurvey.4
313;LittleNeathRiver.lnrc.canal_resurvey.10
765;LittleNeathRiver.lnrc.canalbp_resurvey.1
500;LittleNeathRiver.lnrc.canalbp_resurvey.2
478;LittleNeathRiver.lnrc.canalbp_resurvey.3
932;LittleNeathRiver.lnrc.canalbp_resurvey.4
101;LittleNeathRiver.lnrc.canalbp_resurvey.5
327;LittleNeathRiver.lnrc.canalbp_resurvey.6
739;LittleNeathRiver.lnrc.canalbp_resurvey.7
443;LittleNeathRiver.lnrc.canalbp_resurvey.8
89;LittleNeathRiver.lnrc.canalbp_resurvey.9
175;LittleNeathRiver.lnrc.canalbp_resurvey.10
893;LittleNeathRiver.lnrc.canalbp_resurvey.11
815;LittleNeathRiver.lnrc.canalbp_resurvey.12
542;LittleNeathRiver.lnrc.canalbp_resurvey.13
595;LittleNeathRiver.lnrc.canalbp_resurvey.14
551;LittleNeathRiver.lnrc.canalbp_resurvey.15
276;LittleNeathRiver.lnrc.canalbp_resurvey.16
643;LittleNeathRiver.lnrc.canalbp_resurvey.17
514;LittleNeathRiver.lnrc.canalbp_resurvey.18
806;LittleNeathRiver.lnrc.canalbp_resurvey.19
167;LittleNeathRiver.lnrc.canalbp_resurvey.20
636;LittleNeathRiver.lnrc.canalbp_resurvey.21
794;LittleNeathRiver.lnrc.canalbp_resurvey.22
528;LittleNeathRiver.lnrc.canalbp_resurvey.23
384;LittleNeathRiver.lnrc.trib_resurvey.0
749;LittleNeathRiver.lnrc.trib_resurvey.1
583;LittleNeathRiver.lnrc.trib_resurvey.2
824;LittleNeathRiver.lnrc.trib_resurvey.3
655;LittleNeathRiver.lnrc.trib_resurvey.4
156;LittleNeathRiver.lnrc.trib_resurvey.5
403;LittleNeathRiver.lnrc.trib_resurvey.6
905;LittleNeathRiver.lnrc.trib_resurvey.7
476;LittleNeathRiver.lnrc.trib_resurvey.8
170;LittleNeathRiver.lnrc.trib_resurvey.9
898;LittleNeathRiver.lnrc.trib_resurvey.10
858;LittleNeathRiver.lnrc.canal_resurvey.4
207;LittleNeathRiver.lnrc.canal_resurvey.5
567;LittleNeathRiver.lnrc.canal_resurvey.6
353;LittleNeathRiver.lnrc.canal_resurvey.7
564;LittleNeathRiver.lnrc.canal_resurvey.8
849;LittleNeathRiver.lnrc.canal_resurvey.9
453;LittleNeathRiver.lnrc.canal_resurvey.2
584;LittleNeathRiver.lnrc.canal_resurvey.1
430;LittleNeathRiver.lnrc.canal_resurvey.0
382;LittleNeathRiver.lnrc.bridge_resurvey.31a
516;LittleNeathRiver.lnrc.bridge_resurvey.30
108;LittleNeathRiver.lnrc.bridge_resurvey.29
236;LittleNeathRiver.lnrc.bridge_resurvey.28
464;LittleNeathRiver.lnrc.bridge_resurvey.27
513;LittleNeathRiver.lnrc.bridge_resurvey.26
562;LittleNeathRiver.lnrc.bridge_resurvey.25
560;LittleNeathRiver.lnrc.bridge_resurvey.24
505;LittleNeathRiver.lnrc.bridge_resurvey.23
791;LittleNeathRiver.lnrc.bridge_resurvey.22
194;LittleNeathRiver.lnrc.bridge_resurvey.21
557;LittleNeathRiver.lnrc.bridge_resurvey.20
787;LittleNeathRiver.lnrc.bridge_resurvey.19
889;LittleNeathRiver.lnrc.bridge_resurvey.18
150;LittleNeathRiver.lnrc.bridge_resurvey.17
231;LittleNeathRiver.lnrc.bridge_resurvey.16
510;LittleNeathRiver.lnrc.bridge_resurvey.15
449;LittleNeathRiver.lnrc.bridge_resurvey.14
