id;cswidth;csheight
38;0.77;0.14
88;2.65;2.65
40;1.44;0.61
78;0.93;1.35
155;1.49;2.6
31;1.6;2.8
7;4.29;4.29
63;0.23;0.18
90;0.99;0.0
61;1.14;0.31
2;2.59;0.81
104;9.58;5.16
28;3.0;3.0
3;0.13;0.17
25;1.08;1.49
79;1.5;1.5
55;1.04;0.69
26;0.32;1.65
138;1.35;1.35
152;0.05;0.23
140;0.05;0.38
189;1.8;0.04
105;1.81;0.01
101;2.0;0.0
179;7.99;7.99
8;1.78;1.84
91;0.49;2.47
130;0.01;0.84
111;4.0;4.0
76;0.44;1.41
49;2.23;1.95
184;2.85;0.65
115;1.5;1.5
20;0.2;4.36
86;0.01;0.11
94;3.84;2.82
129;5.71;5.71
165;0.94;2.4
64;0.5;1.91
74;0.02;0.28
122;0.05;0.69
170;4.27;4.27
103;0.07;0.3
80;4.2;4.2
153;0.25;1.63
57;0.92;0.27
120;0.12;0.05
15;0.06;0.48
68;2.0;0.0
43;0.68;3.53
180;0.12;3.07
67;0.36;2.64
134;1.0;1.0
83;3.82;1.4
96;0.47;0.51
35;3.8;3.8
85;0.67;1.8
