id;fulladdress
4903;TheBurren.cahercloggaun.1959.59
3382;TheBurren.cahercloggaun.1959.58
12002;TheBurren.cahercloggaun.1959.57
12002;TheBurren.crc.crc4ftbypass.-
8384;TheBurren.cahercloggaun.1959.56
8384;TheBurren.crc.crcb7.-
4286;TheBurren.cahercloggaun.1959.55
3661;TheBurren.cahercloggaun.1959.54
1339;TheBurren.cahercloggaun.1959.53
9416;TheBurren.cahercloggaun.1959.52
9416;TheBurren.crc.1stbed.-
6228;TheBurren.cahercloggaun.1959.51
1481;TheBurren.cahercloggaun.1959.50
2089;TheBurren.cahercloggaun.1959.49
9020;TheBurren.cahercloggaun.1959.48
2545;TheBurren.cahercloggaun.1959.47
1088;TheBurren.cahercloggaun.1959.46
7599;TheBurren.cahercloggaun.1959.45
7599;TheBurren.doolin.echo.echopot3.5
11178;TheBurren.cahercloggaun.1959.44
11178;TheBurren.crc.westseries1.-
9660;TheBurren.cahercloggaun.1959.43
9660;TheBurren.crc.1stbed.-
6267;TheBurren.cahercloggaun.1959.42
7574;TheBurren.cahercloggaun.1959.41
7574;TheBurren.cullauns.cullaun5.c5_two.1
334;TheBurren.cahercloggaun.1959.40
1593;TheBurren.cahercloggaun.1959.39
5715;TheBurren.cahercloggaun.1959.38
750;TheBurren.cahercloggaun.1959.37
9266;TheBurren.cahercloggaun.1959.36
9266;TheBurren.crc.1stbed.-
2927;TheBurren.cahercloggaun.1959.35
9175;TheBurren.cahercloggaun.1959.34
16;TheBurren.cahercloggaun.1959.33
6254;TheBurren.cahercloggaun.1959.32
759;TheBurren.cahercloggaun.1959.31
434;TheBurren.cahercloggaun.1959.30
8731;TheBurren.cahercloggaun.1959.29
8731;TheBurren.crc.crcb7.-
11190;TheBurren.cahercloggaun.1959.28
11190;TheBurren.crc.westseries1.-
6572;TheBurren.cahercloggaun.1959.27
6993;TheBurren.cahercloggaun.1959.26
12689;TheBurren.cahercloggaun.1959.25
12689;TheBurren.crc.CrcGourPassage.-
7167;TheBurren.cahercloggaun.1959.24
6193;TheBurren.cahercloggaun.1959.23
8044;TheBurren.cahercloggaun.1959.22
2882;TheBurren.cahercloggaun.1959.21
10537;TheBurren.cahercloggaun.1959.20
10537;TheBurren.crc.B7p3.-
9718;TheBurren.cahercloggaun.1959.19
9718;TheBurren.crc.1stbed.-
5977;TheBurren.cahercloggaun.1959.18
9850;TheBurren.cahercloggaun.1959.17
9850;TheBurren.crc.1stbed.-
4658;TheBurren.cahercloggaun.1959.16
3406;TheBurren.cahercloggaun.1959.15
359;TheBurren.cahercloggaun.1959.14
6552;TheBurren.cahercloggaun.1959.13
11790;TheBurren.cahercloggaun.1959.12
11790;TheBurren.crc.PolldoSouthMainEnt.-
7995;TheBurren.cahercloggaun.1959.11
6806;TheBurren.cahercloggaun.1959.10
9427;TheBurren.cahercloggaun.1959.9
9427;TheBurren.crc.1stbed.-
2299;TheBurren.cahercloggaun.1959.8
2022;TheBurren.cahercloggaun.1959.7
254;TheBurren.cahercloggaun.1959.6
5717;TheBurren.cahercloggaun.1959.5
11072;TheBurren.cahercloggaun.1959.4
11072;TheBurren.crc.crcsouth3.-
9833;TheBurren.cahercloggaun.1959.3
9833;TheBurren.crc.1stbed.-
2128;TheBurren.cahercloggaun.1959.2
2273;TheBurren.cahercloggaun.1959.1
3733;TheBurren.cahercloggaun.1963b.159
12578;TheBurren.cahercloggaun.1963b.159a
12578;TheBurren.crc.crc4ftbypass.-
5785;TheBurren.cahercloggaun.1963b.160
11106;TheBurren.cahercloggaun.1963b.161
11106;TheBurren.crc.crcsouth3.-
1274;TheBurren.cahercloggaun.1963b.162
532;TheBurren.cahercloggaun.1963b.163
9734;TheBurren.cahercloggaun.1963b.164
9734;TheBurren.crc.1stbed.-
543;TheBurren.cahercloggaun.1963b.165
12750;TheBurren.cahercloggaun.1963b.166
12750;TheBurren.crc.CrcGourPassage.-
7285;TheBurren.cahercloggaun.1963b.167
7431;TheBurren.cahercloggaun.1963b.168
3222;TheBurren.cahercloggaun.1963b.169
3140;TheBurren.cahercloggaun.1963b.170
5368;TheBurren.cahercloggaun.1963b.171
12597;TheBurren.cahercloggaun.1963b.172
12597;TheBurren.crc.crc4ftbypass.-
5443;TheBurren.cahercloggaun.1963b.173
11267;TheBurren.cahercloggaun.1963b.174
11267;TheBurren.crc.westseries1.-
8424;TheBurren.cahercloggaun.1963b.175
8424;TheBurren.crc.crcb7.-
1840;TheBurren.cahercloggaun.1963b.176
9337;TheBurren.cahercloggaun.1963b.177
9337;TheBurren.crc.1stbed.-
3266;TheBurren.cahercloggaun.1963b.178
9441;TheBurren.cahercloggaun.1963b.179
9441;TheBurren.crc.1stbed.-
5943;TheBurren.cahercloggaun.1963b.180
6542;TheBurren.cahercloggaun.1963b.181
9467;TheBurren.cahercloggaun.1963b.182
4909;TheBurren.cahercloggaun.1963b.183
541;TheBurren.cahercloggaun.1963b.184
7636;TheBurren.cahercloggaun.1963b.185
7636;TheBurren.polnagollum.bpg.branchpassagegalleryextension19.9
8542;TheBurren.cahercloggaun.1963b.186
8542;TheBurren.crc.crcb7.-
5155;TheBurren.cahercloggaun.1963b.187
9908;TheBurren.cahercloggaun.1963b.188
12201;TheBurren.cahercloggaun.1963b.189
12201;TheBurren.crc.crc4ftbypass.-
10518;TheBurren.cahercloggaun.1963b.190
10518;TheBurren.crc.B7p3.-
1502;TheBurren.cahercloggaun.1963b.191
4919;TheBurren.cahercloggaun.1963b.192
9247;TheBurren.cahercloggaun.1963b.193
9247;TheBurren.crc.1stbed.-
8224;TheBurren.cahercloggaun.1963b.194
1619;TheBurren.cahercloggaun.1963b.195
5539;TheBurren.cahercloggaun.1963b.196
4899;TheBurren.cahercloggaun.1963b.197
10862;TheBurren.cahercloggaun.1963b.198
10862;TheBurren.crc.crcsouth2.-
1035;TheBurren.cahercloggaun.1963b.199
6103;TheBurren.cahercloggaun.1963b.200
