id;fulladdress
82;NarinesBoeuf.1.0
0;NarinesBoeuf.1.1
131;NarinesBoeuf.1.2
131;NarinesBoeuf.6.1
9;NarinesBoeuf.1.3
9;NarinesBoeuf.1.4
92;NarinesBoeuf.1.5
92;NarinesBoeuf.1.6
96;NarinesBoeuf.1.7
96;NarinesBoeuf.4.0
96;NarinesBoeuf.5.0
60;NarinesBoeuf.1.8
30;NarinesBoeuf.1.9
48;NarinesBoeuf.1.10
34;NarinesBoeuf.1.11
29;NarinesBoeuf.1.12
81;NarinesBoeuf.1.13
14;NarinesBoeuf.1.14
14;NarinesBoeuf.4.3
28;NarinesBoeuf.1.15
115;NarinesBoeuf.1.16
40;NarinesBoeuf.1.17
69;NarinesBoeuf.1.18
38;NarinesBoeuf.1.19
38;NarinesBoeuf.11.0
33;NarinesBoeuf.1.20
33;NarinesBoeuf.3.0
50;NarinesBoeuf.1.21
23;NarinesBoeuf.1.22
23;NarinesBoeuf.1.23
127;NarinesBoeuf.1.24
47;NarinesBoeuf.1.25
47;NarinesBoeuf.2.0
83;NarinesBoeuf.1.26
106;NarinesBoeuf.1.27
61;NarinesBoeuf.2.1
36;NarinesBoeuf.3.1
97;NarinesBoeuf.3.2
62;NarinesBoeuf.3.3
42;NarinesBoeuf.3.4
31;NarinesBoeuf.3.5
24;NarinesBoeuf.3.6
4;NarinesBoeuf.4.1
87;NarinesBoeuf.4.2
116;NarinesBoeuf.5.1
111;NarinesBoeuf.5.2
77;NarinesBoeuf.5.3
86;NarinesBoeuf.5.4
37;NarinesBoeuf.5.5
1;NarinesBoeuf.5.6
49;NarinesBoeuf.5.7
12;NarinesBoeuf.5.8
16;NarinesBoeuf.5.9
63;NarinesBoeuf.5.10
63;NarinesBoeuf.7.0
2;NarinesBoeuf.5.11
102;NarinesBoeuf.5.12
113;NarinesBoeuf.5.13
10;NarinesBoeuf.5.14
79;NarinesBoeuf.6.2
79;NarinesBoeuf.8.0
59;NarinesBoeuf.6.3
100;NarinesBoeuf.7.1
20;NarinesBoeuf.7.2
15;NarinesBoeuf.8.1
70;NarinesBoeuf.8.2
78;NarinesBoeuf.8.3
94;NarinesBoeuf.8.4
74;NarinesBoeuf.8.5
22;NarinesBoeuf.8.6
22;NarinesBoeuf.9.0
123;NarinesBoeuf.8.7
98;NarinesBoeuf.8.8
71;NarinesBoeuf.8.9
43;NarinesBoeuf.8.10
80;NarinesBoeuf.8.11
53;NarinesBoeuf.9.1
118;NarinesBoeuf.9.2
118;NarinesBoeuf.10.0
64;NarinesBoeuf.9.3
13;NarinesBoeuf.9.4
117;NarinesBoeuf.9.5
8;NarinesBoeuf.9.6
85;NarinesBoeuf.10.1
3;NarinesBoeuf.10.2
51;NarinesBoeuf.10.3
121;NarinesBoeuf.10.4
105;NarinesBoeuf.11.1
126;NarinesBoeuf.11.2
17;NarinesBoeuf.11.3
112;NarinesBoeuf.11.4
128;NarinesBoeuf.11.5
91;NarinesBoeuf.11.6
18;NarinesBoeuf.11.7
68;NarinesBoeuf.11.8
68;NarinesBoeuf.12.0
90;NarinesBoeuf.11.9
54;NarinesBoeuf.11.10
130;NarinesBoeuf.11.11
32;NarinesBoeuf.11.12
72;NarinesBoeuf.11.13
65;NarinesBoeuf.11.14
122;NarinesBoeuf.11.15
122;NarinesBoeuf.16.0
93;NarinesBoeuf.11.16
76;NarinesBoeuf.11.17
107;NarinesBoeuf.12.1
19;NarinesBoeuf.12.2
5;NarinesBoeuf.12.3
55;NarinesBoeuf.12.4
35;NarinesBoeuf.12.5
35;NarinesBoeuf.13.0
108;NarinesBoeuf.12.6
129;NarinesBoeuf.12.7
119;NarinesBoeuf.13.1
119;NarinesBoeuf.17.0
26;NarinesBoeuf.13.2
95;NarinesBoeuf.13.3
95;NarinesBoeuf.13.4
6;NarinesBoeuf.13.5
66;NarinesBoeuf.13.6
103;NarinesBoeuf.13.7
101;NarinesBoeuf.13.8
39;NarinesBoeuf.13.9
120;NarinesBoeuf.13.10
57;NarinesBoeuf.13.11
25;NarinesBoeuf.13.12
45;NarinesBoeuf.13.13
73;NarinesBoeuf.13.14
73;NarinesBoeuf.14.0
88;NarinesBoeuf.13.15
124;NarinesBoeuf.13.16
84;NarinesBoeuf.13.17
41;NarinesBoeuf.13.18
56;NarinesBoeuf.13.19
67;NarinesBoeuf.13.20
27;NarinesBoeuf.13.21
110;NarinesBoeuf.13.22
75;NarinesBoeuf.14.1
7;NarinesBoeuf.14.2
114;NarinesBoeuf.14.3
114;NarinesBoeuf.15.0
52;NarinesBoeuf.14.4
58;NarinesBoeuf.15.1
11;NarinesBoeuf.16.1
44;NarinesBoeuf.16.2
104;NarinesBoeuf.16.3
89;NarinesBoeuf.16.4
46;NarinesBoeuf.16.5
21;NarinesBoeuf.17.1
99;NarinesBoeuf.17.2
125;NarinesBoeuf.17.3
109;NarinesBoeuf.17.4
