id;idsql
732;2
732;44
732;71
55;3
1657;4
5302;5
4453;6
826;7
5680;8
1392;9
2220;10
1830;11
6427;12
6006;13
6323;14
5246;15
1766;16
1766;95
3876;17
5203;18
5203;45
4436;19
3222;20
777;21
7219;22
3700;23
3015;24
3511;25
3511;28
3511;83
1126;35
7147;36
6050;37
5750;38
1712;39
1712;55
7386;40
3857;41
4530;42
4037;43
510;46
1346;47
3479;48
6345;49
7202;50
338;51
4750;52
6377;53
6917;54
4504;56
6269;57
4400;58
4384;59
3850;60
4533;61
487;62
6390;63
3980;64
3968;65
5535;66
796;67
6792;68
3630;69
2148;70
4715;72
6786;73
4260;74
626;75
593;76
3992;77
2413;78
763;79
4929;80
1633;81
2732;82
490;84
6513;85
2299;86
2299;103
3915;87
4511;88
5560;89
3008;90
5071;91
4729;92
714;93
832;94
2698;96
6060;97
2381;98
3729;99
4968;100
554;101
5109;102
5558;104
7344;105
1773;106
6348;107
4703;108
2660;109
1096;110
1701;111
331;112
6074;113
4506;119
3635;131
5443;132
7296;133
6188;134
507;135
1273;136
4896;137
101;138
118;139
1197;140
5015;141
4413;142
6364;143
4514;144
5193;145
1599;146
3444;147
277;148
87;149
1559;150
1033;151
1151;152
3235;153
5021;154
3208;155
6607;156
4410;157
1173;158
4919;159
6197;160
7031;161
3618;162
3745;163
1139;169
3868;175
390;179
3897;185
750;191
7046;193
3600;199
3814;210
3814;273
3814;295
3814;923
2004;291
2004;433
4708;349
4708;350
4708;406
4708;407
4708;470
2716;351
3487;363
3573;370
6099;376
2111;383
3219;393
5483;397
4855;403
7066;408
6012;409
1380;417
6645;422
522;424
1123;427
5315;432
4608;434
6950;435
2990;445
1041;446
1698;464
3922;487
3317;494
3319;501
3297;506
2173;512
2173;568
5609;520
5066;532
5066;744
2816;538
6093;544
3332;548
645;555
3677;561
59;569
229;570
3371;574
3439;579
5281;585
5281;757
5281;883
5281;1435
5360;589
1430;594
768;603
5368;617
2113;625
6533;630
2686;646
3668;654
5429;658
6011;664
4176;665
6036;669
1854;751
7028;756
7028;783
5069;764
884;769
114;772
6564;773
785;777
4398;787
4169;794
5914;802
7233;806
1560;813
2993;817
6978;825
6978;884
6978;885
6978;1359
3390;833
1813;837
675;847
5287;851
7106;855
2925;856
1653;860
6877;861
3786;866
5909;873
6556;878
7097;886
2985;889
5802;894
3481;899
6361;904
3974;908
5948;910
1289;914
3504;916
3268;922
2269;928
1964;929
544;937
2877;942
6530;947
3891;952
3492;957
1959;963
7112;968
351;973
2188;978
1265;983
1233;988
182;993
4081;998
786;1000
4329;1005
6919;1010
2182;1015
734;1020
2399;1026
223;1031
2657;1036
1034;1038
1445;1043
1707;1048
799;1053
6375;1058
4363;1063
1477;1068
1477;1134
7010;1074
3944;1076
4770;1081
3138;1087
3950;1092
4503;1097
4132;1109
828;1114
540;1121
2165;1126
2689;1132
2368;1136
1567;1141
1512;1146
1512;1265
3274;1152
5036;1157
4438;1162
1790;1167
5195;1172
4098;1177
4500;1182
2491;1188
7291;1194
2913;1199
135;1205
226;1211
2422;1216
6252;1222
1680;1223
3224;1233
5763;1234
2633;1245
3112;1250
5585;1255
3229;1260
1522;1267
1522;1269
1522;1350
3069;1271
4796;1278
1756;1287
3975;1301
5373;1306
4005;1314
1362;1318
959;1326
2070;1330
197;1339
197;1437
4889;1341
3477;1343
4903;1344
6133;1346
5788;1347
3078;1446
7131;1450
7190;1456
6238;1461
3683;1462
3683;1475
2073;1470
5272;1471
2651;1477
2651;1546
6723;1485
5951;1491
721;1494
3875;1497
6191;1501
6943;1502
2452;1507
1864;1512
6960;1516
2582;1524
615;1525
1490;1534
2866;1541
4365;1542
1983;1544
1983;1565
6010;1548
7080;1553
5105;1561
650;1562
1815;1570
6985;1576
2260;1581
6875;1583
3322;1588
1452;1596
3817;1598
7189;1607
5174;1613
566;1615
123;1620
4805;1625
6883;1630
6034;1637
3926;1641
3724;1647
3525;1654
6982;1656
5164;1661
6386;1665
5594;1670
4033;1675
1399;1684
5291;1690
3434;1694
3447;1698
2418;1700
7256;1705
501;1712
4823;1717
6066;1722
2007;1725
2007;1732
7130;1726
790;1727
888;1728
2659;1729
1259;1730
4455;1731
748;1733
5031;1734
2158;1735
4849;1736
936;1737
525;1738
1179;1739
2275;1740
6765;1741
5382;1742
1591;1743
4362;1744
2577;1745
6452;1746
6987;1747
1496;1748
5583;1749
1492;1750
2358;1751
7366;1752
5430;1753
323;1754
557;1755
2424;1756
4459;1757
4306;1758
2393;1759
2465;1760
4359;1761
5588;1766
5828;1776
4285;1784
