id;fulladdress
4896;CheddarCatchment.Charterhouse.2009.RipRiftLadder.-
101;CheddarCatchment.Blackmoor.7
118;CheddarCatchment.BakeHole.-
118;CheddarCatchment.Blackmoor.8
1197;CheddarCatchment.Blackmoor.9
1197;CheddarCatchment.BoneHole.BoneDig2.-
5015;CheddarCatchment.Blackmoor.10
4413;CheddarCatchment.Blackmoor.02A
4413;CheddarCatchment.Charterhouse.2009.PortalPool.-
6364;CheddarCatchment.Blackmoor.03A
6364;CheddarCatchment.Charterhouse.2010.UpperHighTime.-
4514;CheddarCatchment.Blackmoor.04A
4514;CheddarCatchment.Charterhouse.2009.PortalPool.-
5193;CheddarCatchment.Blackmoor.03B
1599;CheddarCatchment.Blackmoor.04B
1599;CheddarCatchment.BoweryCorner.-
3444;CheddarCatchment.Blackmoor.05B
3444;CheddarCatchment.Charterhouse.2008.RockNRoll.-
277;CheddarCatchment.Blackmoor.05C
277;CheddarCatchment.BoneHole.00_SurfaceRift2015.-
87;CheddarCatchment.Blackmoor.06C
1559;CheddarCatchment.Blackmoor.07C
1559;CheddarCatchment.BoneHole.HappyNewYear.HappyNewYear4.-
1033;CheddarCatchment.Blackmoor.08C
1033;CheddarCatchment.BoneHole.BoneDig.-
1151;CheddarCatchment.Blackmoor.09C
1151;CheddarCatchment.BoneHole.BoneDig2.-
3235;CheddarCatchment.Blackmoor.10C
3235;CheddarCatchment.Charterhouse.2008.ChillOutChoke.-
5021;CheddarCatchment.Blackmoor.03D
5021;CheddarCatchment.Charterhouse.2009.StalPotInlet.-
3208;CheddarCatchment.Blackmoor.04D
3208;CheddarCatchment.Charterhouse.2008.ChillOutChoke.-
6607;CheddarCatchment.Blackmoor.05D
4410;CheddarCatchment.Blackmoor.06D
4410;CheddarCatchment.Charterhouse.2009.PortalPool.-
1173;CheddarCatchment.Blackmoor.05E
1173;CheddarCatchment.BoneHole.BoneDig2.-
4919;CheddarCatchment.Blackmoor.06E
4919;CheddarCatchment.Charterhouse.2009.RipRiftLadder.-
6197;CheddarCatchment.Blackmoor.07E
7031;CheddarCatchment.Blackmoor.08E
3618;CheddarCatchment.Blackmoor.09E
3618;CheddarCatchment.Charterhouse.2008.RockNRoll.-
3745;CheddarCatchment.BlackrockRift.0
1139;CheddarCatchment.BlackrockRift.1
1139;CheddarCatchment.BoneHole.BoneDig2.-
3868;CheddarCatchment.BlackrockRift.2
3868;CheddarCatchment.Charterhouse.2009.DieselDuck.-
390;CheddarCatchment.BlackrockRift.3
390;CheddarCatchment.BoneHole.01_tube.-
3897;CheddarCatchment.BlackrockRift.4
3897;CheddarCatchment.Charterhouse.2009.DieselDuck.-
750;CheddarCatchment.BlackrockRift.5
750;CheddarCatchment.BoneHole.Bone2.-
7046;CheddarCatchment.BlackrockRift.6
7046;CheddarCatchment.Charterhouse.BTAven.-
3600;CheddarCatchment.BlackrockRift.7
3814;CheddarCatchment.BoneHole.BH_Surface.1.3
3814;CheddarCatchment.BoneHole.00_SurfaceRift2015.5.3a
3814;CheddarCatchment.BoneHole.BH_Entrance.1.3
3814;CheddarCatchment.BoneHole.BoneDig.1.0
3814;CheddarCatchment.Charterhouse.2009.DieselDuck.-
2004;CheddarCatchment.BoneHole.00_SurfaceRift2015.5.5
2004;CheddarCatchment.BoneHole.01_BoneSlope2015.5.5
2004;CheddarCatchment.Charterhouse.OldCave.Chiaroscuro.-
4708;CheddarCatchment.BoneHole.01_tube.6.5
