from_id;to_id;flag
187;633;srf
465;563;srf
465;1306;srf
1306;1419;srf
1419;921;srf
921;822;srf
822;107;srf
107;633;srf
626;181;srf
626;125;srf
1016;501;srf
501;830;srf
830;308;srf
308;181;srf
1146;1017;srf
1017;1697;srf
1697;265;srf
265;880;srf
880;699;srf
699;1502;srf
1502;1537;srf
1537;99;srf
99;88;srf
88;794;srf
794;125;srf
1107;820;srf
76;40;dpl
1264;1304;dpl
70;209;dpl
271;353;dpl
772;1338;dpl
1379;797;srf
797;214;srf
797;1281;srf
