id;cswidth;csheight
51478;1.43;1.43
36551;1.0;1.0
20477;1.23;1.23
69544;1.98;1.98
59892;0.46;1.56
70654;3.16;3.16
4660;3.66;1.52
24615;0.49;0.07
85317;2.26;2.26
87140;1.49;1.49
59191;1.58;1.58
70341;0.3;1.27
38774;1.36;1.36
61246;5.91;2.57
44467;1.51;1.81
93482;0.89;2.83
21298;2.17;3.5
69237;34.44;34.44
33409;36.67;36.67
54909;26.97;5.14
9983;12.07;17.68
70052;22.33;22.33
21991;2.82;2.82
106300;10.79;3.04
84926;2.57;2.57
45842;8.73;2.59
26670;0.89;2.11
35847;0.82;1.19
35628;1.9;1.9
71416;7.24;2.33
32643;1.47;2.72
50963;7.0;2.16
81093;3.67;2.2
87568;10.72;1.86
49634;1.41;1.41
101765;10.24;2.57
27654;4.17;1.83
57890;2.68;2.68
73065;4.54;2.47
27763;2.1;2.21
46746;5.26;2.07
59431;2.47;2.06
82186;5.15;2.3
9055;0.09;0.75
98257;0.88;1.98
47593;3.37;2.4
44756;2.44;2.2
95492;4.27;2.01
19763;1.89;1.89
44731;3.96;1.49
41468;0.71;3.0
99164;1.39;1.39
99309;1.65;1.65
50601;1.06;1.06
30671;2.08;2.44
106144;1.23;1.78
37978;1.43;1.43
9574;2.82;2.86
89033;1.77;1.77
63114;0.25;1.84
51280;0.94;0.94
43772;2.18;1.77
26853;2.06;1.61
44056;3.18;3.18
12997;2.83;2.65
75370;7.76;3.28
63341;4.1;2.09
62312;5.04;2.41
8906;0.97;0.97
71840;1.17;2.01
71459;3.0;1.56
77049;2.38;1.9
31619;0.54;2.0
71255;1.4;2.22
65396;2.1;1.75
86038;1.36;3.44
100736;1.27;0.93
41528;2.28;1.55
88675;1.38;2.93
80094;1.84;1.84
24944;1.51;0.92
14878;3.06;2.27
27252;1.34;2.44
5122;1.62;2.56
58095;1.77;2.05
77788;1.76;2.01
102821;2.06;1.96
98739;2.98;1.58
45179;1.56;1.61
84304;0.13;1.66
86361;1.14;1.14
65207;1.61;1.63
41312;1.38;1.38
24963;0.92;0.92
30905;1.79;1.65
76945;0.17;1.52
3323;1.33;1.33
86878;1.44;1.76
104344;2.19;1.5
72070;0.43;1.21
20308;1.51;1.23
83134;1.49;1.49
25070;2.16;2.45
91474;3.71;1.7
22541;1.69;1.4
64698;1.3;2.34
45140;5.22;2.49
105567;4.48;1.46
49417;3.79;2.31
40372;1.25;1.25
79513;1.38;1.38
6337;2.48;1.75
20698;0.58;2.15
105425;3.82;2.93
39874;3.01;2.19
31168;0.99;0.83
51120;1.61;1.61
46520;0.28;2.48
96210;2.26;1.86
49456;1.01;1.01
28787;0.5;1.9
69990;1.58;2.36
14805;1.06;1.06
12103;1.19;1.68
61561;1.63;0.78
8187;1.8;1.8
