id;idsql
5;1
216;14
281;45
161;72
244;91
240;97
62;109
198;129
154;152
135;153
156;165
176;168
12;179
163;198
257;219
280;220
149;238
307;256
58;257
290;274
241;292
167;293
229;314
220;323
213;338
201;345
26;354
90;356
263;364
350;372
47;385
182;396
221;403
9;417
144;418
342;426
207;441
346;467
346;490
317;495
28;511
308;531
230;552
110;567
217;585
336;616
114;643
131;645
326;663
36;684
168;701
43;702
219;708
139;716
320;723
39;736
118;754
108;778
270;806
204;829
84;849
274;865
197;867
150;886
10;917
277;946
304;966
282;985
49;1011
271;1052
224;1053
224;1421
224;1422
297;1069
254;1088
296;1119
31;1143
157;1163
343;1184
148;1199
311;1213
260;1229
247;1234
354;1253
21;1270
113;1284
121;1299
345;1323
258;1351
287;1387
351;1392
293;1420
293;3722
68;1423
265;1427
299;1437
88;1452
294;1477
74;1490
70;1512
115;1531
200;1550
152;1572
83;1589
57;1602
119;1612
302;1632
193;1651
34;1676
266;1695
301;1713
3;1727
38;1750
104;1780
85;1802
86;1818
178;1825
172;1836
72;1855
175;1870
16;1882
283;1892
117;1931
81;1951
347;1990
347;2012
357;2016
196;2027
24;2028
8;2029
300;2041
339;2052
315;2053
184;2063
134;2084
15;2097
360;2111
128;2119
237;2124
322;2133
218;2143
231;2144
4;2158
164;2171
341;2185
18;2187
73;2201
63;2215
209;2216
222;2238
211;2255
358;2277
325;2290
138;2301
180;2302
309;2321
179;2335
179;2343
199;2336
291;2337
151;2342
249;2369
66;2377
91;2383
329;2394
340;2409
223;2415
44;2427
324;2434
349;2447
78;2452
328;2466
51;2483
337;2494
337;2767
272;2503
79;2512
187;2521
316;2532
319;2544
76;2554
234;2567
82;2576
40;2590
158;2601
160;2608
46;2621
46;2855
331;2635
107;2646
107;2647
13;2660
123;2676
269;2695
338;2714
136;2717
23;2730
23;3361
112;2749
285;2769
239;2802
289;2834
67;2871
159;2899
181;2930
14;2931
122;2968
146;2970
278;2989
71;2998
56;3008
185;3013
250;3016
171;3032
261;3079
276;3081
189;3093
92;3103
27;3114
245;3125
245;3362
267;3132
95;3135
59;3148
130;3164
30;3176
335;3187
103;3200
35;3215
6;3226
264;3242
251;3263
105;3279
142;3295
165;3302
352;3315
255;3333
120;3347
42;3348
60;3354
353;3369
186;3391
330;3401
169;3409
210;3418
262;3441
0;3451
145;3460
50;3468
126;3478
253;3488
298;3499
295;3512
77;3513
52;3530
155;3540
286;3549
54;3557
321;3566
313;3574
174;3575
143;3609
80;3639
65;3651
116;3675
292;3691
292;3807
292;3808
99;3720
233;3723
192;3733
312;3739
332;3744
7;3749
93;3754
327;3759
310;3763
191;3768
29;3772
100;3777
1;3791
48;3798
273;3814
125;3827
96;3845
212;3858
61;3879
205;3891
64;3907
214;3923
242;3933
147;3941
203;3959
323;3970
129;3987
69;4001
314;4020
133;4034
355;4044
202;4053
111;4057
41;4058
303;4065
132;4074
20;4081
19;4095
359;4110
275;4127
235;4140
284;4158
215;4166
33;4175
106;4187
305;4199
183;4212
170;4220
188;4225
194;4233
89;4242
32;4247
55;4251
208;4262
109;4270
37;4276
2;4282
206;4288
195;4292
162;4299
97;4304
177;4310
140;4317
232;4322
268;4330
248;4336
243;4344
102;4353
288;4361
45;4368
53;4374
124;4381
356;4391
141;4400
25;4409
22;4417
252;4424
225;4428
137;4441
259;4450
259;4546
238;4460
98;4477
333;4483
334;4496
11;4512
153;4515
17;4544
306;4545
75;4547
348;4548
87;4549
228;4550
236;4551
190;4570
173;4593
227;4605
344;4625
318;4641
279;4655
127;4674
226;4687
256;4707
101;4717
94;4737
166;4750
246;4759
