id;fulladdress
5102;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.35
2321;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.36
2321;castleton_model.peak_speedwell_system.speedwell_mine.halfway_house_speedwell.-
4459;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.37
4459;castleton_model.peak_speedwell_system.speedwell_mine.lower_bung_series.-
6010;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.38
6010;castleton_model.peak_speedwell_system.speedwell_mine.cliff_passage_to_cavern.-
3359;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.39
3359;castleton_model.peak_speedwell_system.speedwell_mine.whirlpool_passage.-
3468;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.40
3468;castleton_model.peak_speedwell_system.speedwell_mine.whirlpool_passage.-
2841;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.41
2841;castleton_model.peak_speedwell_system.speedwell_mine.boat_passage.-
5224;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.42
5814;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.43
6035;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.44
6035;castleton_model.peak_speedwell_system.speedwell_mine.cliff_passage_to_cavern.-
5311;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.45
5311;castleton_model.peak_speedwell_system.speedwell_mine.treasury_to_downstream_sump.-
5775;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.46
5775;castleton_model.peak_speedwell_system.speedwell_mine.whirlpool_to_main_rising.-
4176;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.47
4176;castleton_model.peak_speedwell_system.speedwell_mine.lower_bung_series.-
2613;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.48
2613;castleton_model.peak_speedwell_system.speedwell_mine.bottomless_pit.-
4153;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.49
3633;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.50
3633;castleton_model.peak_speedwell_system.speedwell_mine.whirlpool_mining_extension.-
4749;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.51
5605;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.52
5605;castleton_model.peak_speedwell_system.speedwell_mine.whirlpool_to_main_rising.-
2146;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.53
2146;castleton_model.peak_speedwell_system.speedwell_mine.halfway_house_speedwell.-
5420;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.54
1635;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.55
1635;castleton_model.peak_speedwell_system.speedwell_mine.little_winster_vein.-
2887;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.56
2887;castleton_model.peak_speedwell_system.speedwell_mine.boat_passage.-
4604;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.57
4604;castleton_model.peak_speedwell_system.speedwell_mine.short_bypass_to_ds_long_bypass.-
1747;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.58
1747;castleton_model.peak_speedwell_system.speedwell_mine.halfway_house_speedwell.-
546;castleton_model.longcliffe_upper.-
546;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.59
3167;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.60
2325;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.61
2325;castleton_model.peak_speedwell_system.speedwell_mine.halfway_house_speedwell.-
5300;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.62
5300;castleton_model.peak_speedwell_system.speedwell_mine.treasury_to_downstream_sump.-
4417;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.63
4417;castleton_model.peak_speedwell_system.speedwell_mine.lower_bung_series.-
5777;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.64
5777;castleton_model.peak_speedwell_system.speedwell_mine.whirlpool_to_main_rising.-
919;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.-
919;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.65
4873;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.66
2273;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.67
2273;castleton_model.peak_speedwell_system.speedwell_mine.halfway_house_speedwell.-
4952;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.68
4264;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.69
4472;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.70
5591;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.71
5591;castleton_model.peak_speedwell_system.speedwell_mine.whirlpool_to_main_rising.-
1574;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.72
2007;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.73
3;castleton_model.ProjectX.-
3;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.74
1918;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.75
1918;castleton_model.peak_speedwell_system.speedwell_mine.halfway_house_speedwell.-
490;castleton_model.ProjectX.-
490;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.76
490;castleton_model.peak_speedwell_system.speedwell_mine.bottomless_pit.1.19
4881;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.77
4881;castleton_model.peak_speedwell_system.speedwell_mine.oakden_far_canal.1.77
2364;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.78
5345;castleton_model.peak_speedwell_system.speedwell_mine.near_canal.1.79
