id;idsql
5237;17
1958;18
1958;62
1958;1638
1605;19
727;20
2904;21
712;22
5416;23
814;24
814;1317
814;1463
5282;25
1481;26
3327;27
4002;28
4002;761
3142;29
690;30
956;31
956;136
400;32
400;139
1220;33
1220;103
1220;114
5132;34
661;35
4831;36
5229;37
5229;158
1039;38
1711;39
1711;108
417;40
417;235
2137;60
2137;208
3791;61
1736;63
3605;64
3517;65
3517;142
376;66
2189;67
2189;150
4040;68
3592;69
5340;70
1184;71
1659;72
2270;73
2645;74
3249;75
578;76
1609;77
4855;78
4855;176
4855;2547
1240;79
2273;80
5412;81
2841;82
783;83
786;84
5341;85
804;86
804;1828
804;3101
3275;87
1887;88
4192;89
4592;90
3803;91
1803;92
4341;93
2512;94
81;95
5359;96
5083;97
844;98
844;2311
1885;99
2579;100
4119;101
2869;102
395;104
2472;105
4154;106
4869;107
1104;109
1863;110
1172;111
326;112
4674;113
755;115
4282;116
185;117
328;118
2089;119
3199;120
3601;121
4208;122
229;123
1423;124
3493;125
3493;4234
2939;126
4043;127
1225;128
99;129
4658;130
5397;131
4238;132
3527;133
5178;134
4383;135
3907;137
1821;138
2509;140
3505;141
4375;143
3727;144
1130;145
4645;146
4857;147
3193;148
1200;149
1200;996
711;151
4587;152
3774;153
1855;154
1535;155
1535;452
4321;156
2346;157
2346;175
2346;997
2346;2838
106;159
4922;160
2299;161
1820;162
3778;163
878;164
2679;165
87;166
87;771
87;3100
5366;167
3031;168
1941;169
1527;170
1527;243
1363;171
4046;172
723;173
28;174
4327;177
1961;178
4395;179
3183;180
3026;181
1349;182
5033;183
5145;184
1764;185
3426;186
2519;187
932;188
2494;189
3110;190
2707;191
5362;192
4114;193
1585;194
2871;195
5223;196
450;197
2546;198
5396;199
4264;200
4234;201
3730;202
172;203
4644;204
4350;205
541;206
2011;207
3913;209
1513;210
388;211
4664;212
4155;213
2618;214
4309;215
1793;216
4446;217
4749;218
553;219
4599;220
4351;221
198;222
1543;223
1092;224
1842;225
4887;226
1112;227
4589;228
3780;229
2288;230
4959;231
4047;232
5179;233
5142;234
3662;236
4729;237
4796;238
1563;239
4178;240
195;241
4787;275
1752;285
2490;303
810;325
1215;355
563;384
4215;424
4235;453
2376;477
4964;497
2106;507
930;526
63;548
731;575
731;1357
1380;590
2215;611
5433;626
5350;645
1999;646
5176;661
3069;670
940;684
3356;696
2658;714
2975;733
3688;754
2204;760
4086;779
498;798
597;816
3677;817
2807;833
2375;840
2375;2780
2792;850
5484;860
4398;866
2161;870
316;879
4329;889
3977;895
2367;913
4880;917
3074;918
927;931
2412;933
873;942
2983;951
1846;959
2298;969
2505;979
2556;985
3670;989
629;999
4978;1011
4405;1025
1998;1040
3191;1049
4678;1056
4678;3082
2147;1070
1838;1078
1136;1091
1835;1099
4649;1108
1725;1115
4128;1140
1105;1150
323;1160
3286;1172
759;1181
3879;1188
4687;1195
1199;1201
4244;1208
524;1218
4836;1224
5124;1231
3972;1241
3972;3147
1797;1246
2921;1316
1169;1335
4517;1347
2647;1355
3994;1359
2648;1377
1906;1395
3383;1401
3676;1412
75;1431
4107;1449
477;1462
1319;1475
111;1487
3866;1501
1713;1521
931;1533
4992;1543
3710;1552
409;1654
4864;1670
302;1685
865;1697
4828;1706
918;1714
3749;1723
4455;1735
849;1766
2463;1783
4471;1794
215;1806
4628;1826
3812;1827
5435;1829
162;1861
1397;1884
3536;1909
4758;1927
2397;1959
4559;1983
4489;2006
1776;2032
3491;2059
3491;3668
4470;2085
4479;2117
1575;2144
5308;2171
373;2195
3010;2223
3750;2247
4608;2266
889;2289
5169;2310
5169;3669
2363;2323
4670;2338
2158;2347
1328;2363
1943;2378
4016;2397
1262;2413
5251;2416
1393;2431
5355;2445
3449;2464
3449;3542
3134;2479
5007;2491
3340;2497
3813;2506
3813;3544
5020;2513
3910;2529
4657;2534
292;2546
580;2553
3247;2561
1633;2567
2497;2574
3436;2581
2242;2586
5108;2591
2493;2597
1655;2606
650;2613
929;2619
2264;2626
3418;2633
2611;2640
3899;2644
1877;2649
5309;2653
5426;2657
2778;2662
1279;2667
3361;2672
4053;2677
995;2682
5387;2686
2139;2692
2220;2696
1878;2702
307;2708
5377;2715
2974;2716
485;2722
5291;2727
4581;2733
345;2738
211;2742
1114;2746
85;2750
2128;2754
4917;2758
4595;2762
3044;2766
2232;2770
4721;2771
4156;2772
1447;2773
2968;2774
4304;2775
209;2776
1345;2777
4291;2778
2866;2779
649;2798
943;2799
2398;2800
1607;2801
5138;2802
1864;2803
3264;2804
452;2805
4310;2806
761;2807
608;2808
4802;2809
791;2810
4477;2837
4961;2841
3647;2848
4736;2864
5311;2869
1525;2874
1182;2879
4600;2884
4753;2889
2488;2894
1394;2899
4132;2904
3788;2909
5055;2914
3805;2919
2253;2924
1743;2929
1495;2934
3470;2939
3121;2944
1259;2949
2407;2954
1908;2959
548;2964
5465;2969
5369;2974
3773;2979
2093;2984
3085;2989
3173;2994
4478;2999
1095;3004
3040;3009
1490;3014
5275;3019
1601;3024
2750;3029
707;3034
102;3039
119;3044
4504;3049
5120;3054
2340;3059
3868;3064
4146;3069
3511;3074
3541;3079
4491;3080
129;3081
4245;3083
622;3088
2861;3093
1665;3094
5163;3099
4607;3103
3587;3114
5367;3129
3933;3140
1565;3156
4100;3182
1458;3191
645;3208
2858;3223
2122;3232
330;3246
330;4447
3856;3275
3349;3294
926;3308
2117;3324
4078;3343
664;3352
4336;3364
2534;3371
1498;3387
1930;3404
1052;3422
1052;4261
1450;3435
3233;3441
1582;3446
352;3455
1968;3456
3482;3464
