id;idsql
3799;1
2163;2
2648;3
1591;4
353;5
3378;6
4406;7
3703;8
2872;9
4146;10
3624;11
453;12
872;13
472;14
2188;15
3840;16
1888;17
145;18
4250;19
2260;20
2817;21
2064;22
1776;23
3301;24
521;25
3950;26
5094;27
4460;28
2605;29
3835;30
3990;31
4615;32
707;33
1315;34
1188;35
1805;36
1464;37
928;38
2890;39
3644;40
1746;41
5178;42
3227;43
3921;44
4569;45
4570;46
311;47
4273;48
4277;49
3140;50
2519;51
4946;52
3379;53
3877;54
2802;55
1870;56
4185;57
4153;58
3236;59
3369;60
3030;61
5170;62
1340;63
2268;64
4738;65
2994;66
2434;67
4275;68
3007;69
1821;70
5196;71
2472;72
4623;73
474;74
1784;75
2796;76
1226;77
4622;78
1449;79
5202;80
3818;81
91;82
1778;83
4778;84
4611;85
137;86
1126;87
122;88
226;89
1869;90
5317;91
1082;92
5322;93
3875;94
3262;95
2162;96
1399;97
5167;98
1896;99
338;100
501;101
3067;102
1636;103
4899;104
1960;105
492;106
3008;107
2907;108
304;109
4850;110
3896;111
2606;112
5104;113
4797;114
443;115
4636;116
3214;117
3269;118
3064;119
5009;120
818;121
316;122
993;123
2386;124
1604;125
1467;126
120;127
2617;128
4717;129
3828;130
2281;131
3467;132
4114;133
2692;134
2862;135
3688;136
4947;137
2058;138
3809;139
4957;140
180;141
493;142
1094;143
1981;144
189;145
4192;146
4536;147
2016;148
1312;149
3946;150
3267;151
3382;152
1630;153
4070;154
3364;155
2381;156
1596;157
2647;158
2524;159
3399;160
4264;161
859;162
1860;163
3015;164
3237;165
1996;166
5134;167
3173;168
4134;169
3812;170
2032;171
222;172
852;173
3717;174
3342;175
4118;176
5081;177
2138;178
4488;179
2103;180
717;181
1559;182
3645;183
5012;184
2688;185
5258;186
3016;187
2639;188
3522;189
2525;190
4298;191
941;192
3081;193
1857;194
1956;195
325;196
3508;197
620;198
3384;199
1561;200
4426;201
3923;202
792;203
307;204
2501;205
1536;206
3101;207
3888;208
2905;209
806;210
3598;211
1117;212
5068;213
164;214
3073;215
5010;216
752;217
5034;218
153;219
4884;220
2527;226
2777;231
2842;237
5285;243
1689;244
1745;247
5307;254
4546;261
5304;268
1921;275
4763;290
4463;296
3275;301
1838;306
3893;310
301;316
5215;325
3558;329
1683;336
4718;346
3372;356
5261;363
1189;368
510;372
1483;376
994;380
2351;388
597;396
3563;398
3425;403
1016;412
2873;413
800;416
876;420
3304;425
2028;432
2131;435
1247;439
4862;446
2273;452
4116;457
2326;461
2481;462
4061;469
457;476
1926;480
2929;481
4555;482
553;483
4103;484
4352;485
1622;486
2902;487
4435;488
4917;489
4301;490
932;491
26;492
2460;493
4681;494
1018;495
2889;496
3098;497
218;498
2127;499
4814;500
1521;501
1161;502
2799;503
1839;504
1662;505
2250;506
1825;507
1462;508
1425;509
2458;510
1327;511
2186;512
3239;513
4714;514
638;515
5297;516
2801;517
78;518
2955;519
1229;520
4773;521
1290;522
4603;523
2831;524
1608;525
2006;526
4035;527
5086;528
1769;529
2438;530
2241;531
4112;532
716;533
3995;534
880;535
4711;536
551;537
3106;538
1493;539
5212;540
3357;541
3599;542
1123;543
1533;544
5026;545
3302;546
4274;547
2239;548
5264;549
2538;550
134;551
1271;552
2445;553
2530;554
3728;555
4432;557
413;558
4832;559
398;560
825;561
913;562
2189;563
430;564
5182;565
4844;566
4076;567
3036;568
4744;569
541;570
847;571
1958;572
1741;573
2173;574
3292;575
129;576
1148;577
1330;578
1388;579
3186;580
5268;581
5055;582
4067;583
2933;584
1337;585
4781;586
618;587
4148;588
2584;589
4543;590
4544;591
1953;594
5140;595
660;596
2875;597
621;598
2836;599
2953;600
1977;601
2253;602
3704;603
3088;604
4454;605
2483;606
3193;607
5158;608
449;609
700;610
4716;611
711;612
2771;613
622;614
1836;615
635;616
3086;617
3232;618
1180;619
1742;620
4535;621
110;622
610;623
4051;624
1832;625
3;626
2369;627
3754;628
4782;629
4727;630
920;631
3892;632
4903;633
429;634
2304;635
3355;636
1609;637
1185;638
1074;639
480;640
2979;641
1667;642
821;643
4364;644
1894;645
444;646
444;647
4147;648
2601;649
885;650
4736;651
5173;652
1886;653
1055;654
4967;655
4838;656
5214;657
3687;658
2948;659
2413;660
1152;661
3882;662
1932;663
778;664
1907;665
3254;666
5144;667
4818;668
341;669
378;670
3740;671
4405;672
2642;673
827;674
3859;675
1914;676
4402;677
2600;678
3482;679
1755;680
4268;681
820;682
1607;683
1168;684
1168;685
695;686
296;687
945;688
4854;690
3194;691
3570;692
1664;693
5003;694
183;699
2912;704
2049;709
915;714
4701;719
2093;724
2050;729
3613;734
4680;739
812;744
2627;749
4279;754
922;759
669;764
709;769
2727;775
1405;780
4299;786
1655;791
4902;797
2411;802
1843;808
3405;813
4975;818
2989;823
1590;829
2233;834
2098;839
3530;844
1034;849
4160;854
204;859
393;864
2551;869
1699;874
1422;883
3744;891
3676;898
2610;905
3485;913
2284;918
4007;923
1235;928
4090;933
4186;938
1409;945
854;950
854;956
773;955
773;1070
773;3811
1138;958
1139;975
3727;976
4882;989
1592;992
3886;993
4545;1000
2540;1013
570;1023
2934;1038
3353;1042
200;1050
630;1055
2124;1061
2927;1069
748;1091
371;1110
5316;1126
4666;1156
1972;1177
5064;1199
5064;1956
4760;1215
2432;1233
1038;1256
4688;1266
1640;1276
3669;1287
810;1298
2276;1307
1783;1314
4833;1327
3884;1338
2910;1348
81;1359
1453;1370
4952;1373
1587;1380
1587;1395
3034;1408
4292;1417
2887;1434
1757;1445
375;1461
661;1483
4986;1484
3915;1485
412;1499
1335;1511
421;1524
1601;1531
3781;1532
844;1533
3370;1534
1576;1547
1576;10237
1416;1563
5089;1574
826;1575
1125;1576
1125;1970
1570;1594
2335;1595
3332;1608
3665;1623
3114;1634
5301;1643
5252;1654
528;1663
1053;1671
