id;fulladdress
3799;SystemMirolda.F40.F40.F40
3799;SystemMirolda.Mirolda.CD11.500.riviere_tonitruante..
2163;SystemMirolda.F40.F40.1
2648;SystemMirolda.F40.F40.2
2648;SystemMirolda.Mirolda.CD11.Confluence.20220913MiroldaXR1..
1591;SystemMirolda.F40.F40.3
1591;SystemMirolda.Mirolda.CD11.Bivouac270.20220912miroldaXR1..
353;SystemMirolda.F40.F40.4
353;SystemMirolda.CD5.CD5..
3378;SystemMirolda.F40.F40.5
3378;SystemMirolda.Mirolda.CD11.500.riviere_tonitruante..
4406;SystemMirolda.F40.F40.6
4406;SystemMirolda.Mirolda.CD11.Yougo.cabane2024-2..
3703;SystemMirolda.F40.F40.7
3703;SystemMirolda.Mirolda.CD11.500.riviere_tonitruante..
2872;SystemMirolda.F40.F40.8
2872;SystemMirolda.Mirolda.CD11.Confluence.20220913MiroldaXR1..
4146;SystemMirolda.F40.F40.9
4146;SystemMirolda.Mirolda.CD11.Yougo.cabane2023-2..
3624;SystemMirolda.F40.F40.10
3624;SystemMirolda.Mirolda.CD11.500.riviere_tonitruante..
453;SystemMirolda.F40.F40.11
453;SystemMirolda.CD5.CD5..
872;SystemMirolda.F40.F40.12
872;SystemMirolda.Mirolda.CD11.CD11.CD11..
472;SystemMirolda.F40.F40.13
472;SystemMirolda.CD5.CD5..
2188;SystemMirolda.F40.F40.14
2188;SystemMirolda.Mirolda.CD11.Confluence.20220913MiroldaXR1..
3840;SystemMirolda.F40.F40.15
3840;SystemMirolda.Mirolda.CD11.Yougo.Yougo..
1888;SystemMirolda.F40.F40.16
145;SystemMirolda.F40.F40.17
4250;SystemMirolda.F40.F40.18
4250;SystemMirolda.Mirolda.CD11.Yougo.cabane2024-1..
2260;SystemMirolda.F40.F40.19
2260;SystemMirolda.Mirolda.CD11.Confluence.20220913MiroldaXR1..
2817;SystemMirolda.F40.F40.20
2064;SystemMirolda.F40.F40.21
1776;SystemMirolda.F40.F40.22
1776;SystemMirolda.Mirolda.CD11.Bivouac270.20220912miroldaXR1..
3301;SystemMirolda.F40.F40.23
3301;SystemMirolda.Mirolda.CD11.500.mirolda_400..
521;SystemMirolda.F40.F40.24
3950;SystemMirolda.F40.F40.25
5094;SystemMirolda.F40.F40.26
5094;SystemMirolda.Mirolda.CD11.Yougo.MIROLDA_CHAPLR_YOUGOSLAVE_30-08-23..
4460;SystemMirolda.F40.F40.27
4460;SystemMirolda.Mirolda.CD11.Yougo.cabane2024-2..
2605;SystemMirolda.F40.F40.28
2605;SystemMirolda.Mirolda.CD11.Confluence.20220913MiroldaXR1..
3835;SystemMirolda.F40.F40.29
3835;SystemMirolda.Mirolda.CD11.Yougo.Yougo..
3990;SystemMirolda.F40.F40.30
3990;SystemMirolda.Mirolda.CD11.Yougo.cabane2023..
4615;SystemMirolda.F40.F40.31
4615;SystemMirolda.Mirolda.CD11.Yougo.MIROLDA_CHAP_YOUGOSLAVE_29-08-23..
707;SystemMirolda.F40.F40.32
707;SystemMirolda.Mirolda.CD11.CD11.CD11..
1315;SystemMirolda.F40.F40.33
1315;SystemMirolda.Mirolda.CD11.Bivouac270.madg0..
1188;SystemMirolda.F40.F40.34
1188;SystemMirolda.Mirolda.CD11.Bivouac270.madg0..
1805;SystemMirolda.F40.F40.35
1805;SystemMirolda.Mirolda.CD11.Bivouac270.20220912miroldaXR1..
1464;SystemMirolda.F40.F40.36
1464;SystemMirolda.Mirolda.CD11.Bivouac270.20220912miroldaXR1..
928;SystemMirolda.F40.F40.37
2890;SystemMirolda.F40.F40.38
2890;SystemMirolda.Mirolda.CD11.Confluence.20220913MiroldaXR1..
3644;SystemMirolda.F40.F40.39
3644;SystemMirolda.Mirolda.CD11.500.riviere_tonitruante..
1746;SystemMirolda.F40.F40.40
1746;SystemMirolda.Mirolda.CD11.Bivouac270.20220912miroldaXR1..
5178;SystemMirolda.FLT7.FLT7.FLT7.FLT7
3227;SystemMirolda.FLT7.FLT7.FLT7.1
3227;SystemMirolda.Mirolda.CD11.500.mirolda_400..
3921;SystemMirolda.FLT7.FLT7.FLT7.2
3921;SystemMirolda.Mirolda.CD11.Yougo.Yougo..
4569;SystemMirolda.FLT7.FLT7.FLT7.3
4569;SystemMirolda.Mirolda.CD11.Yougo.MIROLDA_CHAP_YOUGOSLAVE_29-08-23..
4570;SystemMirolda.FLT7.FLT7.FLT7.4
4570;SystemMirolda.Mirolda.CD11.Yougo.MIROLDA_CHAP_YOUGOSLAVE_29-08-23..
311;SystemMirolda.FLT7.FLT7.FLT7.5
311;SystemMirolda.CD5.CD5..
4273;SystemMirolda.FLT7.FLT7.FLT7.6
4273;SystemMirolda.Mirolda.CD11.Yougo.cabane2024-1..
4277;SystemMirolda.FLT7.FLT7.FLT7.7
4277;SystemMirolda.Mirolda.CD11.Yougo.cabane2024-1..
3140;SystemMirolda.FLT7.FLT7.FLT7.8
2519;SystemMirolda.FLT7.FLT7.FLT7.9
2519;SystemMirolda.Mirolda.CD11.Confluence.20220913MiroldaXR1..
4946;SystemMirolda.FLT7.FLT7.FLT7.10
4946;SystemMirolda.Mirolda.CD11.Yougo.MIROLDA_CHAP_YOUGOSLAVE_29-08-23..
3379;SystemMirolda.FLT7.FLT7.FLT7.11
3877;SystemMirolda.FLT7.FLT7.FLT7.12
3877;SystemMirolda.Mirolda.CD11.Yougo.Yougo..
2802;SystemMirolda.FLT7.FLT7.FLT7.13
1870;SystemMirolda.FLT7.FLT7.FLT7.14
1870;SystemMirolda.Mirolda.CD11.Bivouac270.20220912miroldaXR1..
4185;SystemMirolda.FLT7.FLT7.FLT7.15
4185;SystemMirolda.Mirolda.CD11.Yougo.cabane2024-1..
4153;SystemMirolda.FLT7.FLT7.FLT7.16
4153;SystemMirolda.Mirolda.CD11.Yougo.cabane2023-2..
3236;SystemMirolda.FLT7.FLT7.FLT7.17
3236;SystemMirolda.Mirolda.CD11.500.mirolda_400..
3369;SystemMirolda.FLT7.FLT7.FLT7.18
3030;SystemMirolda.FLT7.FLT7.FLT7.19
3030;SystemMirolda.Mirolda.CD11.Confluence.20220913MiroldaXR1..
5170;SystemMirolda.FLT7.FLT7.FLT7.20
1340;SystemMirolda.FLT7.FLT7.FLT7.21
1340;SystemMirolda.Mirolda.CD11.Bivouac270.madg0..
2268;SystemMirolda.FLT7.FLT7.FLT7.22
2268;SystemMirolda.Mirolda.CD11.Confluence.20220913MiroldaXR1..
4738;SystemMirolda.FLT7.FLT7.FLT7.23
4738;SystemMirolda.Mirolda.CD11.Yougo.MIROLDA_CHAP_YOUGOSLAVE_29-08-23..
2994;SystemMirolda.Babet.Babet.Babet
2994;SystemMirolda.Mirolda.CD11.Confluence.20220913MiroldaXR1..
2434;SystemMirolda.Babet.Babet.1
2434;SystemMirolda.Mirolda.CD11.Confluence.20220913MiroldaXR1..
4275;SystemMirolda.Babet.Babet.2
4275;SystemMirolda.Mirolda.CD11.Yougo.cabane2024-1..
3007;SystemMirolda.Babet.Babet.3
3007;SystemMirolda.Mirolda.CD11.Confluence.20220913MiroldaXR1..
1821;SystemMirolda.Babet.Babet.4
1821;SystemMirolda.Mirolda.CD11.Bivouac270.20220912miroldaXR1..
5196;SystemMirolda.Babet.Babet.5
5196;SystemMirolda.Mirolda.CD11.Yougo.MIROLDA_CHAPLR_YOUGOSLAVE_30-08-23..
2472;SystemMirolda.Babet.Babet.6
2472;SystemMirolda.Mirolda.CD11.Confluence.20220913MiroldaXR1..
4623;SystemMirolda.Babet.Babet.7
4623;SystemMirolda.Mirolda.CD11.Yougo.MIROLDA_CHAP_YOUGOSLAVE_29-08-23..
474;SystemMirolda.Babet.Babet.8
474;SystemMirolda.CD5.CD5..
1784;SystemMirolda.Babet.Babet.9
1784;SystemMirolda.Mirolda.CD11.Bivouac270.20220912miroldaXR1..
2796;SystemMirolda.Babet.Babet.10
2796;SystemMirolda.Mirolda.CD11.Confluence.20220913MiroldaXR1..
1226;SystemMirolda.Babet.Babet.11
1226;SystemMirolda.Mirolda.CD11.Bivouac270.madg0..
4622;SystemMirolda.Babet.Babet.12
4622;SystemMirolda.Mirolda.CD11.Yougo.MIROLDA_CHAP_YOUGOSLAVE_29-08-23..
1449;SystemMirolda.Babet.Babet.13
1449;SystemMirolda.Mirolda.CD11.Bivouac270.20220912miroldaXR1..
5202;SystemMirolda.Babet.Babet.14
5202;SystemMirolda.Mirolda.CD11.Yougo.MIROLDA_CHAPLR_YOUGOSLAVE_30-08-23..
3818;SystemMirolda.Babet.Babet.15
3818;SystemMirolda.Mirolda.CD11.Yougo.Yougo..
91;SystemMirolda.Babet.Babet.16
1778;SystemMirolda.Babet.Babet.17
1778;SystemMirolda.Mirolda.CD11.Bivouac270.20220912miroldaXR1..
4778;SystemMirolda.Babet.Babet.18
4778;SystemMirolda.Mirolda.CD11.Yougo.MIROLDA_CHAP_YOUGOSLAVE_29-08-23..
4611;SystemMirolda.Babet.Babet.19
4611;SystemMirolda.Mirolda.CD11.Yougo.MIROLDA_CHAP_YOUGOSLAVE_29-08-23..
137;SystemMirolda.Babet.Babet.20
1126;SystemMirolda.Babet.Babet.21
122;SystemMirolda.Babet.Babet.22
226;SystemMirolda.Babet.Babet.23
1869;SystemMirolda.Babet.Babet.24
5317;SystemMirolda.Babet.Babet.25
5317;SystemMirolda.Mirolda.CD11.Yougo.MIROLDA_CHAPLR_YOUGOSLAVE_30-08-23..
1082;SystemMirolda.Babet.Babet.26
1082;SystemMirolda.Mirolda.CD11.Bivouac270.madg0..
5322;SystemMirolda.Babet.Babet.27
5322;SystemMirolda.Mirolda.CD11.Yougo.Yougo_p35_pts_noir..
3875;SystemMirolda.Babet.Babet.29
3875;SystemMirolda.Mirolda.CD11.Yougo.Yougo..
3262;SystemMirolda.Babet.Babet.30
2162;SystemMirolda.Babet.Babet.31
2162;SystemMirolda.Mirolda.CD11.Confluence.20220913MiroldaXR1..
1399;SystemMirolda.Babet.Babet.32
1399;SystemMirolda.Mirolda.CD11.Bivouac270.20220912miroldaXR1..
5167;SystemMirolda.Babet.Babet.33
5167;SystemMirolda.Mirolda.CD11.Yougo.MIROLDA_CHAPLR_YOUGOSLAVE_30-08-23..
1896;SystemMirolda.Babet.Babet.35
1896;SystemMirolda.Mirolda.CD11.Bivouac270.20220912miroldaXR1..
338;SystemMirolda.Babet.Babet.36
338;SystemMirolda.CD5.CD5..
501;SystemMirolda.Babet.Babet.37
3067;SystemMirolda.Babet.Babet.38
3067;SystemMirolda.Mirolda.CD11.Confluence.20220913MiroldaXR1..
1636;SystemMirolda.Babet.Babet.39
1636;SystemMirolda.Mirolda.CD11.Bivouac270.20220912miroldaXR1..
4899;SystemMirolda.Babet.Babet.40
1960;SystemMirolda.Babet.Babet.41
492;SystemMirolda.Babet.Babet.42
3008;SystemMirolda.Babet.Babet.43
3008;SystemMirolda.Mirolda.CD11.Confluence.20220913MiroldaXR1..
2907;SystemMirolda.Babet.Babet.44
2907;SystemMirolda.Mirolda.CD11.Confluence.20220913MiroldaXR1..
304;SystemMirolda.Babet.Babet.45
304;SystemMirolda.CD5.CD5..
4850;SystemMirolda.Babet.Babet.46
4850;SystemMirolda.Mirolda.CD11.Yougo.MIROLDA_CHAP_YOUGOSLAVE_29-08-23..
3896;SystemMirolda.Babet.Babet.47
3896;SystemMirolda.Mirolda.CD11.Yougo.Yougo..
2606;SystemMirolda.Babet.Babet.48
2606;SystemMirolda.Mirolda.CD11.Confluence.20220913MiroldaXR1..
5104;SystemMirolda.Babet.Babet.49
5104;SystemMirolda.Mirolda.CD11.Yougo.MIROLDA_CHAPLR_YOUGOSLAVE_30-08-23..
4797;SystemMirolda.Babet.Babet.50
4797;SystemMirolda.Mirolda.CD11.Yougo.MIROLDA_CHAP_YOUGOSLAVE_29-08-23..
443;SystemMirolda.Babet.Babet.51
443;SystemMirolda.CD5.CD5..
4636;SystemMirolda.Babet.Babet.52
4636;SystemMirolda.Mirolda.CD11.Yougo.MIROLDA_CHAP_YOUGOSLAVE_29-08-23..
3214;SystemMirolda.Babet.Babet.53
3214;SystemMirolda.Mirolda.CD11.500.coulee_calcite..
3269;SystemMirolda.Babet.Babet.54
3269;SystemMirolda.Mirolda.CD11.500.mirolda_400..
3064;SystemMirolda.Babet.Babet.55
3064;SystemMirolda.Mirolda.CD11.Confluence.20220913MiroldaXR1..
5009;SystemMirolda.Babet.Babet.56
5009;SystemMirolda.Mirolda.CD11.Yougo.MIROLDA_CHAPLR_YOUGOSLAVE_30-08-23..
818;SystemMirolda.Babet.Babet.57
316;SystemMirolda.Babet.Babet.58
993;SystemMirolda.Babet.Babet.59
2386;SystemMirolda.Babet.Babet.60
2386;SystemMirolda.Mirolda.CD11.Confluence.20220913MiroldaXR1..
1604;SystemMirolda.Babet.Babet.61
1604;SystemMirolda.Mirolda.CD11.Bivouac270.20220912miroldaXR1..
1467;SystemMirolda.Babet.Babet.62
1467;SystemMirolda.Mirolda.CD11.Bivouac270.20220912miroldaXR1..
120;SystemMirolda.Babet.Babet.63
2617;SystemMirolda.Babet.Babet.64
2617;SystemMirolda.Mirolda.CD11.Confluence.20220913MiroldaXR1..
4717;SystemMirolda.Babet.Babet.65
4717;SystemMirolda.Mirolda.CD11.Yougo.MIROLDA_CHAP_YOUGOSLAVE_29-08-23..
3828;SystemMirolda.Babet.Babet.66
3828;SystemMirolda.Mirolda.CD11.Yougo.Yougo..
2281;SystemMirolda.Babet.Babet.67
2281;SystemMirolda.Mirolda.CD11.Confluence.20220913MiroldaXR1..
3467;SystemMirolda.Babet.Babet.68
3467;SystemMirolda.Mirolda.CD11.500.riviere_tonitruante..
4114;SystemMirolda.Babet.Babet.69
4114;SystemMirolda.Mirolda.CD11.Yougo.cabane2023-2..
2692;SystemMirolda.Babet.Babet.70
2692;SystemMirolda.Mirolda.CD11.Confluence.20220913MiroldaXR1..
2862;SystemMirolda.Babet.Babet.71
2862;SystemMirolda.Mirolda.CD11.Confluence.20220913MiroldaXR1..
3688;SystemMirolda.Babet.Babet.72
4947;SystemMirolda.Babet.Babet.73
2058;SystemMirolda.Babet.Babet.74
2058;SystemMirolda.Mirolda.CD11.Confluence.20220913MiroldaXR1..
3809;SystemMirolda.Babet.Babet.75
3809;SystemMirolda.Mirolda.CD11.500.riviere_tonitruante..
4957;SystemMirolda.Babet.Babet.76
4957;SystemMirolda.Mirolda.CD11.Yougo.MIROLDA_CHAPLR_YOUGOSLAVE_30-08-23..
180;SystemMirolda.Babet.Babet.77
493;SystemMirolda.Babet.Babet.78
1094;SystemMirolda.Babet.Babet.79
1094;SystemMirolda.Mirolda.CD11.Bivouac270.madg0..
1981;SystemMirolda.Babet.Babet.80
1981;SystemMirolda.Mirolda.CD11.Confluence.20220913MiroldaXR1..
189;SystemMirolda.Babet.Babet.81
4192;SystemMirolda.Babet.Babet.82
4192;SystemMirolda.Mirolda.CD11.Yougo.cabane2024-1..
4536;SystemMirolda.Babet.Babet.83
4536;SystemMirolda.Mirolda.CD11.Yougo.cabane2024-2..
2016;SystemMirolda.Babet.Babet.84
2016;SystemMirolda.Mirolda.CD11.Confluence.20220913MiroldaXR1..
1312;SystemMirolda.Babet.Babet.85
1312;SystemMirolda.Mirolda.CD11.Bivouac270.madg0..
3946;SystemMirolda.Babet.Babet.86
3946;SystemMirolda.Mirolda.CD11.Yougo.Yougo..
3267;SystemMirolda.Babet.Babet.87
3382;SystemMirolda.Babet.Babet.88
3382;SystemMirolda.Mirolda.CD11.500.riviere_tonitruante..
1630;SystemMirolda.Babet.Babet.72r
1630;SystemMirolda.Mirolda.CD11.Bivouac270.20220912miroldaXR1..
4070;SystemMirolda.Babet.Babet.73r
4070;SystemMirolda.Mirolda.CD11.Yougo.AffluentCabaneAmont_290824..
3364;SystemMirolda.Babet.Babet.74r
3364;SystemMirolda.Mirolda.CD11.500.mirolda_400..
2381;SystemMirolda.Babet.Babet.75r
2381;SystemMirolda.Mirolda.CD11.Confluence.20220913MiroldaXR1..
1596;SystemMirolda.Babet.Babet.76r
1596;SystemMirolda.Mirolda.CD11.Bivouac270.20220912miroldaXR1..
2647;SystemMirolda.Babet.Babet.77r
2647;SystemMirolda.Mirolda.CD11.Confluence.20220913MiroldaXR1..
2524;SystemMirolda.Babet.Babet.78r
2524;SystemMirolda.Mirolda.CD11.Confluence.20220913MiroldaXR1..
3399;SystemMirolda.Babet.Babet.79r
4264;SystemMirolda.Babet.Babet.80r
4264;SystemMirolda.Mirolda.CD11.Yougo.cabane2024-1..
859;SystemMirolda.Babet.Babet.81r
1860;SystemMirolda.Babet.Babet.82r
3015;SystemMirolda.Babet.Babet.83r
3015;SystemMirolda.Mirolda.CD11.Confluence.20220913MiroldaXR1..
3237;SystemMirolda.Babet.Babet.84r
1996;SystemMirolda.Babet.Babet.85r
1996;SystemMirolda.Mirolda.CD11.Confluence.20220913MiroldaXR1..
5134;SystemMirolda.Babet.Babet.86r
5134;SystemMirolda.Mirolda.CD11.Yougo.MIROLDA_CHAPLR_YOUGOSLAVE_30-08-23..
3173;SystemMirolda.Babet.Babet.87r
3173;SystemMirolda.Mirolda.CD11.500.coulee_calcite..
4134;SystemMirolda.Babet.Babet.88r
4134;SystemMirolda.Mirolda.CD11.Yougo.cabane2023-2..
3812;SystemMirolda.Babet.Babet.89r
3812;SystemMirolda.Mirolda.CD11.Yougo.Yougo..
2032;SystemMirolda.Babet.Babet.90r
2032;SystemMirolda.Mirolda.CD11.Confluence.20220913MiroldaXR1..
222;SystemMirolda.Babet.Babet.91r
222;SystemMirolda.CD5.CD5..
852;SystemMirolda.Babet.Babet.92r
852;SystemMirolda.Mirolda.CD11.CD11.CD11..
3717;SystemMirolda.Babet.Babet.93r
3717;SystemMirolda.Mirolda.CD11.500.riviere_tonitruante..
3342;SystemMirolda.Babet.Babet.94r
3342;SystemMirolda.Mirolda.CD11.500.mirolda_400..
4118;SystemMirolda.Babet.Babet.95r
5081;SystemMirolda.Babet.Babet.96r
5081;SystemMirolda.Mirolda.CD11.Yougo.MIROLDA_CHAPLR_YOUGOSLAVE_30-08-23..
2138;SystemMirolda.Babet.Babet.97r
2138;SystemMirolda.Mirolda.CD11.Confluence.20220913MiroldaXR1..
4488;SystemMirolda.Babet.Babet.98r
4488;SystemMirolda.Mirolda.CD11.Yougo.cabane2024-2..
2103;SystemMirolda.Babet.Babet.W
2103;SystemMirolda.Mirolda.CD11.Confluence.20220913MiroldaXR1..
717;SystemMirolda.Babet.Babet.67r
717;SystemMirolda.Mirolda.CD11.CD11.CD11..
1559;SystemMirolda.Babet.Babet.68r
1559;SystemMirolda.Mirolda.CD11.Bivouac270.20220912miroldaXR1..
3645;SystemMirolda.Babet.Babet.69r
3645;SystemMirolda.Mirolda.CD11.500.riviere_tonitruante..
5012;SystemMirolda.Babet.Babet.70r
5012;SystemMirolda.Mirolda.CD11.Yougo.MIROLDA_CHAPLR_YOUGOSLAVE_30-08-23..
2688;SystemMirolda.Babet.Babet.71r
2688;SystemMirolda.Mirolda.CD11.Confluence.20220913MiroldaXR1..
5258;SystemMirolda.Babet.Babet.66r
5258;SystemMirolda.Mirolda.CD11.Yougo.MIROLDA_CHAPLR_YOUGOSLAVE_30-08-23..
3016;SystemMirolda.Babet.Babet.34r
3016;SystemMirolda.Mirolda.CD11.Confluence.20220913MiroldaXR1..
2639;SystemMirolda.Babet.Babet.35r
2639;SystemMirolda.Mirolda.CD11.Confluence.20220913MiroldaXR1..
3522;SystemMirolda.Babet.Babet.36r
3522;SystemMirolda.Mirolda.CD11.500.riviere_tonitruante..
2525;SystemMirolda.Babet.Babet.37r
2525;SystemMirolda.Mirolda.CD11.Confluence.20220913MiroldaXR1..
4298;SystemMirolda.Babet.Babet.38r
4298;SystemMirolda.Mirolda.CD11.Yougo.cabane2024-2..
941;SystemMirolda.Babet.Babet.39r
941;SystemMirolda.Mirolda.CD11.CD11.CD11..
3081;SystemMirolda.Babet.Babet.40r
3081;SystemMirolda.Mirolda.CD11.Confluence.20220913MiroldaXR1..
1857;SystemMirolda.Babet.Babet.41r
1857;SystemMirolda.Mirolda.CD11.Bivouac270.20220912miroldaXR1..
1956;SystemMirolda.Babet.Babet.42r
325;SystemMirolda.Babet.Babet.43r
3508;SystemMirolda.Babet.Babet.44r
620;SystemMirolda.Babet.Babet.45r
3384;SystemMirolda.Babet.Babet.46r
1561;SystemMirolda.Babet.Babet.47r
1561;SystemMirolda.Mirolda.CD11.Bivouac270.20220912miroldaXR1..
4426;SystemMirolda.Babet.Babet.48r
4426;SystemMirolda.Mirolda.CD11.Yougo.cabane2024-2..
3923;SystemMirolda.Babet.Babet.49r
3923;SystemMirolda.Mirolda.CD11.Yougo.Yougo..
792;SystemMirolda.Babet.Babet.50r
792;SystemMirolda.Mirolda.CD11.CD11.CD11..
307;SystemMirolda.Babet.Babet.A
307;SystemMirolda.CD5.CD5..
2501;SystemMirolda.Babet.Babet.B
2501;SystemMirolda.Mirolda.CD11.Confluence.20220913MiroldaXR1..
1536;SystemMirolda.Babet.Babet.53r
1536;SystemMirolda.Mirolda.CD11.Bivouac270.20220912miroldaXR1..
3101;SystemMirolda.Babet.Babet.54r
3101;SystemMirolda.Mirolda.CD11.Confluence.20220913MiroldaXR1..
3888;SystemMirolda.Babet.Babet.55r
3888;SystemMirolda.Mirolda.CD11.Yougo.Yougo..
2905;SystemMirolda.Babet.Babet.56r
2905;SystemMirolda.Mirolda.CD11.Confluence.20220913MiroldaXR1..
806;SystemMirolda.Babet.Babet.57r
806;SystemMirolda.Mirolda.CD11.CD11.CD11..
3598;SystemMirolda.Babet.Babet.58r
1117;SystemMirolda.Babet.Babet.59r
1117;SystemMirolda.Mirolda.CD11.Bivouac270.madg0..
5068;SystemMirolda.Babet.Babet.60r
5068;SystemMirolda.Mirolda.CD11.Yougo.MIROLDA_CHAPLR_YOUGOSLAVE_30-08-23..
164;SystemMirolda.Babet.Babet.61r
3073;SystemMirolda.Babet.Babet.62r
3073;SystemMirolda.Mirolda.CD11.Confluence.20220913MiroldaXR1..
