id;idsql
532;1
563;2
322;3
205;4
205;6
244;5
319;7
567;8
135;9
396;10
359;11
120;12
102;13
23;14
196;15
434;16
267;17
365;18
1;19
1;20
372;21
136;22
541;23
163;24
199;25
536;26
461;27
395;28
71;29
71;30
71;36
232;31
232;32
175;33
57;34
64;35
218;37
218;38
588;39
99;40
534;41
145;42
145;68
49;43
327;44
106;45
554;46
113;47
50;48
384;49
363;50
200;51
157;52
523;53
371;54
103;55
63;56
326;57
324;58
75;59
254;60
19;61
524;62
3;63
601;64
601;81
100;65
165;66
494;67
494;100
494;156
494;160
449;69
15;70
352;71
374;72
216;73
420;74
420;77
339;75
40;76
265;78
533;79
217;80
456;82
548;83
451;84
38;85
148;86
193;87
289;88
482;89
482;96
60;90
107;91
28;92
555;93
290;94
174;95
303;97
605;98
508;99
320;101
284;102
529;103
502;104
585;105
207;106
294;107
361;108
84;109
201;110
424;111
39;112
37;113
155;114
17;115
17;116
362;117
338;118
2;119
192;120
381;121
260;122
286;123
277;124
551;125
42;126
274;127
388;128
607;129
423;130
132;131
41;132
347;133
584;134
595;135
130;136
138;137
438;138
412;139
88;140
342;141
565;142
485;143
188;144
228;145
228;380
280;146
186;147
186;375
152;148
152;150
467;149
337;151
114;152
296;153
454;154
164;155
316;157
104;158
118;159
455;161
472;162
472;163
83;164
121;165
110;166
65;167
65;188
242;168
443;169
133;170
590;171
377;172
80;173
505;174
158;175
515;176
178;177
483;178
137;179
137;180
537;181
545;182
545;192
466;183
59;184
0;185
34;186
54;187
54;257
591;189
573;190
6;191
364;193
606;194
115;195
66;196
609;197
67;198
67;241
85;199
13;200
215;201
517;202
401;203
16;204
487;205
404;206
568;207
255;208
255;246
20;209
522;210
125;211
397;212
18;213
473;214
287;215
538;216
221;217
373;218
610;219
10;220
285;221
475;222
572;223
202;224
29;225
56;226
351;227
571;228
156;229
379;230
464;231
224;232
599;233
499;234
509;235
453;236
234;237
387;238
496;239
463;240
79;242
427;243
229;244
225;245
425;247
105;248
422;249
422;250
375;251
230;252
230;253
314;254
526;255
514;256
261;263
261;264
134;265
380;266
220;267
333;268
428;269
126;270
367;271
146;272
210;273
36;274
184;275
491;276
266;277
492;278
480;279
546;280
46;281
151;282
151;326
279;283
129;284
600;285
74;286
116;287
349;288
542;289
180;290
238;291
592;292
206;293
206;310
77;294
170;295
170;327
488;296
501;297
78;298
168;299
416;300
185;301
315;302
213;303
98;304
131;305
131;653
262;306
305;307
444;308
558;309
558;346
558;381
92;311
142;312
321;313
355;314
465;315
452;316
95;317
408;318
390;319
248;320
489;321
209;322
241;323
96;324
271;325
431;328
292;329
503;330
122;331
527;332
336;333
181;334
589;335
161;336
356;337
433;338
383;339
240;340
419;341
376;342
468;343
219;344
302;345
561;347
108;348
471;349
382;350
141;351
586;352
94;353
159;354
406;355
166;356
604;357
445;358
421;359
437;360
344;361
411;362
5;363
341;364
43;365
259;366
559;367
389;368
127;369
596;370
447;371
447;376
226;372
226;657
288;373
245;374
409;377
154;378
87;379
405;382
350;383
309;384
24;385
519;386
476;387
513;388
513;449
353;389
264;390
162;391
553;392
223;393
549;394
27;395
391;396
430;397
47;398
459;399
518;400
470;401
58;402
231;403
530;404
582;405
598;406
117;407
268;408
21;409
510;410
12;411
12;474
346;412
602;413
498;414
587;415
7;416
511;417
69;418
579;419
547;420
457;421
334;422
334;473
101;423
415;424
550;425
446;426
328;427
562;428
70;429
55;430
249;431
448;432
580;433
252;434
246;435
177;436
25;437
276;438
394;439
332;440
486;441
398;442
140;443
90;444
439;445
243;446
429;447
76;448
76;509
76;555
417;450
214;451
399;452
331;453
310;454
539;455
392;456
53;457
250;458
413;459
540;460
516;461
402;462
86;463
521;464
147;465
62;466
557;467
190;468
291;469
312;470
211;471
317;472
72;475
227;476
369;477
4;478
222;479
139;480
311;481
477;482
208;483
204;484
32;485
474;486
577;487
198;488
335;489
173;490
330;491
48;492
410;493
442;494
603;495
35;496
566;497
481;498
506;499
251;500
306;501
297;502
400;503
440;504
578;505
183;506
450;507
531;508
281;510
91;511
44;512
253;513
343;514
403;515
51;516
414;517
300;518
581;519
500;520
119;521
358;522
11;523
111;524
182;525
504;526
497;527
282;528
299;529
575;530
8;531
301;532
191;533
360;534
574;535
556;536
308;537
283;538
298;539
263;540
128;541
329;542
247;543
458;544
325;545
153;546
569;547
124;548
304;549
393;550
197;551
564;552
520;553
543;554
30;556
583;557
435;558
490;559
490;623
189;560
257;561
195;562
272;563
272;652
275;564
82;565
123;566
386;567
235;568
256;569
370;570
203;571
462;572
525;573
576;574
478;575
597;576
378;577
143;578
426;579
307;580
469;581
348;582
608;583
594;584
495;585
570;586
432;587
169;588
385;589
33;590
97;591
357;592
52;593
172;594
368;595
61;596
258;597
239;598
278;599
31;600
233;601
460;602
418;603
560;604
269;605
269;608
493;606
73;607
22;609
236;610
68;611
150;612
26;613
270;614
270;615
313;616
313;617
81;618
194;619
194;620
14;621
479;622
593;624
149;625
354;626
552;627
535;628
323;629
176;630
160;631
160;638
167;632
89;633
112;634
366;635
345;636
45;637
528;639
528;650
171;640
293;641
109;642
544;643
407;644
93;645
93;646
187;647
237;648
484;649
179;651
273;654
318;655
512;656
212;658
9;659
441;660
