id;cswidth;csheight
513;0.07;0.21
518;2.27;0.28
543;0.39;0.39
3135;2.22;1.44
5699;0.32;2.5
584;0.65;3.74
7258;1.71;3.65
616;0.15;0.64
2173;2.28;0.65
2184;0.88;1.31
4233;3.42;2.1
164;3.12;0.08
4264;1.56;1.56
7361;3.33;2.38
197;1.88;1.63
734;2.86;0.71
4836;0.18;1.02
2294;1.82;0.88
6391;1.83;1.83
4880;1.0;1.0
797;0.05;0.06
5945;2.2;0.83
1853;0.34;4.1
2879;1.82;0.96
6480;2.02;2.02
347;4.94;2.37
5986;3.29;3.29
3427;0.18;0.17
6519;1.49;1.49
4507;3.68;4.54
6075;2.05;2.05
3525;0.4;1.52
7112;0.74;2.18
6087;1.07;1.46
2543;4.89;1.39
5105;0.63;1.71
4087;2.28;1.31
