id;cswidth;csheight
158;1.74;2.13
170;1.04;1.38
255;0.81;0.04
156;0.39;2.09
300;4.15;1.75
93;2.99;1.53
203;3.36;0.03
161;0.9;1.4
415;0.53;6.45
531;0.41;0.37
95;1.87;3.93
543;3.09;1.1
417;4.65;1.28
209;3.17;3.17
200;3.78;6.82
454;0.93;2.3
206;2.72;3.22
525;4.54;18.42
527;8.46;2.52
276;6.42;19.22
104;0.52;0.14
558;6.77;9.4
470;2.84;0.64
148;0.13;1.21
80;3.08;2.32
438;0.54;1.8
41;0.38;0.58
309;2.99;1.96
317;6.05;6.05
516;0.25;0.28
4;0.55;0.54
217;0.84;0.12
477;0.25;2.81
54;0.5;0.16
432;6.11;4.65
518;0.76;0.67
419;1.71;4.21
362;0.24;0.06
554;1.63;4.21
118;4.08;0.01
280;0.51;1.25
424;5.43;10.3
416;1.71;2.61
139;11.2;0.77
426;0.04;1.67
96;3.58;11.2
65;1.58;4.81
548;9.51;9.51
383;1.65;9.57
397;0.24;0.52
274;1.47;0.25
352;0.16;1.07
7;2.42;0.82
51;0.09;0.59
448;2.72;0.9
292;1.53;6.47
377;0.81;0.39
466;0.57;1.33
278;2.5;6.51
350;0.23;2.66
125;0.21;0.02
391;0.36;1.9
68;2.52;4.55
344;4.94;0.17
223;3.0;8.99
66;3.71;3.35
296;1.69;1.69
140;0.87;0.64
251;1.58;3.17
91;0.62;0.04
36;8.72;3.32
346;0.96;0.22
390;0.8;0.06
69;1.49;0.22
493;0.07;0.01
430;1.08;0.45
198;0.11;4.38
186;2.91;8.85
197;1.62;2.52
505;11.4;1.76
112;0.66;1.09
400;1.76;0.01
302;2.06;0.72
213;0.64;0.05
539;1.41;1.87
10;1.99;7.35
388;6.34;6.51
269;3.82;13.56
187;2.45;1.05
450;0.76;0.05
342;0.77;0.04
244;0.33;0.39
315;0.34;2.2
43;1.67;0.15
485;0.0;0.16
299;5.71;3.06
