id;cswidth;csheight
171;14.23;20.85
85;2.47;2.47
141;0.14;1.32
22;0.1;2.98
256;2.31;2.07
269;4.03;2.01
235;6.44;2.32
315;1.94;0.95
46;3.81;0.38
328;2.2;2.49
29;1.1;1.84
57;1.84;0.96
331;0.7;0.01
148;4.95;5.36
30;3.45;3.43
196;3.64;4.86
236;3.68;4.65
25;2.25;1.5
254;4.66;2.14
7;0.88;0.82
157;2.5;2.27
162;0.54;2.03
264;5.87;1.16
70;2.89;3.8
112;3.01;3.73
90;1.44;1.27
86;1.04;1.61
280;3.56;1.52
250;2.58;2.15
313;0.57;3.15
122;0.71;2.64
60;0.7;1.39
281;5.18;4.53
287;2.35;0.13
231;5.55;17.39
238;4.66;2.03
6;1.8;1.8
232;3.56;1.34
333;4.78;1.18
166;3.19;0.92
182;2.49;0.83
211;5.85;2.37
253;2.43;2.43
271;2.33;1.65
342;3.42;2.07
298;1.69;3.97
282;1.87;2.15
125;2.93;2.93
194;4.32;3.51
341;8.45;2.86
332;5.77;2.04
258;2.55;1.35
227;3.5;2.0
220;1.19;0.63
15;2.62;1.74
199;7.03;2.18
292;4.1;5.72
323;2.89;3.16
103;3.67;1.99
126;1.86;1.67
89;3.09;0.96
168;2.84;2.65
76;4.67;3.39
248;0.96;1.8
326;5.58;4.02
39;6.08;6.25
187;1.85;2.68
71;3.22;7.1
