id;fulladdress
1374;banquier.banquier_grotte.A17FG1.0
1374;banquier.banquier_S1..
1975;banquier.banquier_grotte.A17FG1.1
1975;banquier.banquier_escargots..
1872;banquier.banquier_grotte.A17FG1.2
1872;banquier.banquier_escargots..
316;banquier.banquier_grotte.A17FG1.3
316;banquier.banquier_S1..
1463;banquier.banquier_grotte.A17FG1.4
1463;banquier.banquier_S1..
1538;banquier.banquier_grotte.A17FG1.5
1538;banquier.banquier_escargots..
1021;banquier.banquier_grotte.A17FG1.6
1021;banquier.banquier_S1..
761;banquier.banquier_grotte.A17FG1.7
761;banquier.banquier_S1..
1589;banquier.banquier_grotte.A17FG1.8
360;banquier.banquier_grotte.A17FG1.9
360;banquier.banquier_S1..
1609;banquier.banquier_grotte.A17FG1.10
1609;banquier.banquier_escargots..
1575;banquier.banquier_grotte.A17FG1.11
1575;banquier.banquier_escargots..
1815;banquier.banquier_grotte.17BAC2_0
1815;banquier.banquier_escargots..
109;banquier.banquier_grotte.A17FG1.13
342;banquier.banquier_grotte.A17FG1.14
342;banquier.banquier_S1..
1830;banquier.banquier_grotte.A17FG1.15
1830;banquier.banquier_escargots..
731;banquier.banquier_grotte.A17FG1.16
731;banquier.banquier_S1..
1524;banquier.banquier_grotte.A17FG1.17
1524;banquier.banquier_escargots..
975;banquier.banquier_grotte.A17FG1.18
975;banquier.banquier_S1..
377;banquier.banquier_grotte.A17FG1.19
377;banquier.banquier_S1..
254;banquier.banquier_grotte.A17FG1.20
254;banquier.banquier_S1..
776;banquier.banquier_grotte.A17FG1.21
776;banquier.banquier_S1..
1518;banquier.banquier_grotte.A17FG1.22
1518;banquier.banquier_escargots..
1156;banquier.banquier_grotte.A17FG1.23
1156;banquier.banquier_S1..
1422;banquier.banquier_grotte.A17FG1.24
1422;banquier.banquier_S1..
1328;banquier.banquier_grotte.A17FG1.25
1328;banquier.banquier_S1..
1843;banquier.banquier_grotte.A17FG1.26
1843;banquier.banquier_escargots..
1026;banquier.banquier_grotte.A17FG1.27
1026;banquier.banquier_S1..
693;banquier.banquier_grotte.A17FG1.28
693;banquier.banquier_S1..
1845;banquier.banquier_grotte.A17FG1.29
1845;banquier.banquier_escargots..
705;banquier.banquier_grotte.A17FG1.30
705;banquier.banquier_S1..
98;banquier.banquier_grotte.A17FG1.31
1237;banquier.banquier_grotte.A17FG1.32
1237;banquier.banquier_S1..
1565;banquier.banquier_grotte.A17FG1.33
1565;banquier.banquier_escargots..
1151;banquier.banquier_grotte.A17FG1.34
1151;banquier.banquier_S1..
723;banquier.banquier_grotte.A17FG1.35
723;banquier.banquier_S1..
1433;banquier.banquier_grotte.A17FG1.36
1433;banquier.banquier_S1..
1695;banquier.banquier_grotte.A17FG1.37
1695;banquier.banquier_escargots..
1498;banquier.banquier_grotte.A17FG1.38
1492;banquier.banquier_grotte.A17FG1.39
1492;banquier.banquier_escargots..
555;banquier.banquier_grotte.A17FG1.40
555;banquier.banquier_S1..
931;banquier.banquier_grotte.A17FG1.41
931;banquier.banquier_S1..
1790;banquier.banquier_grotte.A17FG1.42
1790;banquier.banquier_escargots..
1392;banquier.banquier_grotte.A17FG1.43
1392;banquier.banquier_S1..
29;banquier.banquier_grotte.A17FG1.44
1998;banquier.banquier_grotte.A17FG1.45
1998;banquier.banquier_escargots..
1799;banquier.banquier_grotte.A17FG1.46
1455;banquier.banquier_grotte.A17FG1.47
1455;banquier.banquier_S1..
232;banquier.banquier_grotte.A17FG1.48
442;banquier.banquier_grotte.A17FG1.49
442;banquier.banquier_S1..
2040;banquier.banquier_grotte.A17FG1.50
2040;banquier.banquier_escargots..
1733;banquier.banquier_grotte.A17FG1.51
1733;banquier.banquier_escargots..
215;banquier.banquier_grotte.A17FG1.52
1767;banquier.banquier_grotte.A17FG1.53
1767;banquier.banquier_escargots..
522;banquier.banquier_grotte.A17FG1.54
522;banquier.banquier_S1..
1451;banquier.banquier_grotte.A17FG1.55
1451;banquier.banquier_S1..
1650;banquier.banquier_grotte.A17FG1.56
1650;banquier.banquier_escargots..
1703;banquier.banquier_grotte.A17FG1.57
1703;banquier.banquier_escargots..
1111;banquier.banquier_grotte.A17FG1.58
1111;banquier.banquier_S1..
575;banquier.banquier_grotte.A17FG1.59
575;banquier.banquier_S1..
767;banquier.banquier_grotte.A17FG1.60
767;banquier.banquier_S1..
598;banquier.banquier_grotte.A17FG1.61
598;banquier.banquier_S1..
984;banquier.banquier_grotte.A17FG1.62
984;banquier.banquier_S1..
1415;banquier.banquier_grotte.A17FG1.63
1415;banquier.banquier_S1..
1899;banquier.banquier_grotte.A17FG1.64
1899;banquier.banquier_escargots..
1426;banquier.banquier_grotte.A17FG1.65
1426;banquier.banquier_S1..
716;banquier.banquier_grotte.A17FG1.66
716;banquier.banquier_S1..
810;banquier.banquier_grotte.A17FG1.67
810;banquier.banquier_S1..
1031;banquier.banquier_grotte.A17FG1.68
1031;banquier.banquier_S1..
1801;banquier.banquier_grotte.A17FG1.69
1801;banquier.banquier_escargots..
495;banquier.banquier_grotte.A17FG1.70
495;banquier.banquier_S1..
463;banquier.banquier_grotte.A17FG1.71
463;banquier.banquier_S1..
583;banquier.banquier_grotte.A17FG1.72
583;banquier.banquier_S1..
1142;banquier.banquier_grotte.A17FG1.73
1142;banquier.banquier_S1..
458;banquier.banquier_grotte.A17FG1.74
458;banquier.banquier_S1..
1163;banquier.banquier_grotte.A17FG1.75
1163;banquier.banquier_S1..
1012;banquier.banquier_grotte.A17FG1.76
1012;banquier.banquier_S1..
725;banquier.banquier_grotte.A17FG1.77
725;banquier.banquier_S1..
848;banquier.banquier_grotte.A17FG1.78
848;banquier.banquier_S1..
813;banquier.banquier_grotte.A17FG1.79
813;banquier.banquier_S1..
424;banquier.banquier_grotte.A17FG1.80
424;banquier.banquier_S1..
175;banquier.banquier_grotte.A17FG1.81
173;banquier.banquier_grotte.A17FG1.82
1616;banquier.banquier_grotte.A17FG1.83
1616;banquier.banquier_escargots..
382;banquier.banquier_grotte.A17FG1.84
382;banquier.banquier_S1..
1986;banquier.banquier_grotte.A17FG1.85
862;banquier.banquier_grotte.A17FG1.86
862;banquier.banquier_S1..
255;banquier.banquier_grotte.A17FG1.87
