id;cswidth;csheight
512;3.11;3.81
1536;7.89;6.33
3;4.54;2.78
516;4.42;15.36
517;2.37;1.61
1030;2.95;5.4
1543;1.56;4.71
1547;4.98;10.94
12;5.63;2.2
13;12.31;13.79
1039;6.51;2.27
530;2.86;3.33
1555;3.56;2.41
1044;5.83;1.58
1046;2.88;2.88
1567;4.15;6.63
543;5.71;1.37
546;4.93;1.84
549;2.75;2.09
39;4.96;2.64
552;1.68;1.68
41;3.19;1.93
1579;4.29;0.9
1069;2.87;1.6
1070;4.81;8.33
1583;2.75;3.06
47;0.89;1.5
49;1.56;1.56
1074;0.43;2.82
1587;1.81;4.96
1585;1.51;2.39
58;6.23;1.52
572;9.94;6.87
1597;3.7;2.08
1600;0.7;1.1
577;1.9;1.9
70;1.0;1.77
75;2.36;1.81
1609;8.0;7.22
1616;3.02;10.75
1619;2.91;2.91
91;6.08;6.34
1628;9.3;2.2
93;2.92;3.04
1118;5.75;3.15
1631;4.22;2.22
96;3.18;3.34
1123;2.56;2.56
1128;5.3;4.6
109;8.77;1.84
1142;2.41;0.79
630;3.32;6.06
1660;3.83;3.83
1668;0.78;3.59
652;3.08;1.94
140;3.36;1.51
1175;2.32;2.32
666;1.46;4.01
157;4.22;2.83
1185;6.98;8.7
1187;4.14;4.14
164;3.57;3.57
166;1.69;1.95
682;4.21;1.41
692;2.22;2.73
181;5.65;12.5
1209;1.57;1.32
188;6.02;1.63
1219;5.08;2.93
707;6.31;6.8
710;3.3;2.16
1735;5.9;2.42
711;2.26;1.48
202;2.51;2.51
716;4.31;3.64
205;2.38;2.38
1232;1.38;1.58
1234;2.74;4.67
1752;4.75;4.18
1244;7.31;1.07
223;4.18;0.36
1767;2.09;2.23
234;4.24;0.92
1772;14.37;13.61
751;2.74;2.74
1263;1.68;5.29
1781;2.21;2.21
1270;2.92;8.55
765;1.76;5.33
1278;1.93;1.93
255;1.54;1.03
1799;8.49;1.36
1802;2.46;1.05
1290;4.51;3.41
1805;1.24;2.69
785;0.51;0.28
276;3.34;2.03
1814;8.25;2.5
1303;5.16;5.25
790;1.22;1.76
1812;4.02;3.94
283;4.53;18.95
796;3.74;7.94
1309;1.67;0.4
1823;2.28;1.89
291;4.54;3.03
1317;11.97;3.78
293;3.21;4.92
297;4.7;3.44
300;9.2;2.36
301;2.92;2.92
820;2.78;6.32
825;5.72;1.69
832;1.92;3.48
326;4.99;1.42
1354;4.18;1.59
330;5.26;2.75
1356;3.75;2.21
1358;1.98;4.69
1359;5.63;1.71
848;7.58;7.58
852;3.88;1.71
1365;2.5;3.82
853;2.5;1.68
1367;0.93;0.57
341;3.26;2.59
348;1.22;0.87
862;1.32;3.05
352;1.95;0.78
868;3.5;6.13
1383;1.88;1.88
1388;2.86;2.86
364;2.34;2.82
883;4.63;7.21
885;3.65;4.5
1397;2.23;2.23
888;2.09;2.09
381;5.13;3.6
895;4.07;5.47
384;3.32;7.04
899;3.35;2.62
1412;1.61;8.86
1415;4.99;3.76
1419;12.97;2.32
1423;1.38;1.38
1425;5.46;2.68
404;2.24;2.24
1433;4.59;1.48
413;3.68;11.99
414;3.21;1.5
417;0.88;1.48
1441;2.24;5.0
935;5.47;3.32
940;2.9;2.24
1457;1.38;1.75
440;20.82;8.34
953;2.73;3.24
1467;1.78;11.28
969;6.99;3.88
464;2.96;1.77
465;2.82;12.01
1492;0.37;2.1
469;4.46;12.69
989;1.11;1.46
996;5.13;1.01
485;7.44;1.73
486;4.58;3.19
489;4.61;0.5
1001;3.09;1.61
1003;1.27;0.69
1004;3.58;2.6
491;1.1;2.41
494;5.57;1.73
1514;3.01;4.74
1010;1.99;7.65
1013;1.86;4.75
