id;fulladdress
135;CreuxDEntier.1.0
216;CreuxDEntier.1.1
216;CreuxDEntier.2.0
203;CreuxDEntier.1.2
139;CreuxDEntier.1.3
12;CreuxDEntier.1.4
38;CreuxDEntier.1.5
44;CreuxDEntier.1.6
60;CreuxDEntier.2.1
225;CreuxDEntier.2.2
50;CreuxDEntier.2.3
240;CreuxDEntier.2.4
242;CreuxDEntier.2.5
43;CreuxDEntier.2.6
43;CreuxDEntier.7.0
43;CreuxDEntier.8.0
2;CreuxDEntier.2.7
48;CreuxDEntier.2.8
48;CreuxDEntier.3.0
48;CreuxDEntier.6.0
48;CreuxDEntier.24.0
80;CreuxDEntier.3.1
245;CreuxDEntier.3.2
102;CreuxDEntier.3.3
267;CreuxDEntier.3.4
269;CreuxDEntier.3.5
262;CreuxDEntier.3.6
93;CreuxDEntier.3.7
265;CreuxDEntier.3.8
125;CreuxDEntier.3.9
31;CreuxDEntier.3.10
238;CreuxDEntier.3.11
149;CreuxDEntier.3.12
72;CreuxDEntier.3.13
274;CreuxDEntier.3.14
165;CreuxDEntier.3.15
224;CreuxDEntier.3.16
73;CreuxDEntier.3.17
73;CreuxDEntier.4.0
73;CreuxDEntier.5.0
73;CreuxDEntier.16.0
212;CreuxDEntier.4.1
171;CreuxDEntier.4.2
192;CreuxDEntier.4.3
21;CreuxDEntier.4.4
249;CreuxDEntier.4.5
249;CreuxDEntier.12.0
249;CreuxDEntier.27.0
103;CreuxDEntier.4.6
103;CreuxDEntier.13.0
24;CreuxDEntier.4.7
19;CreuxDEntier.4.8
19;CreuxDEntier.14.0
181;CreuxDEntier.4.9
141;CreuxDEntier.4.10
104;CreuxDEntier.4.11
39;CreuxDEntier.4.12
199;CreuxDEntier.4.13
237;CreuxDEntier.4.14
94;CreuxDEntier.4.15
94;CreuxDEntier.15.0
22;CreuxDEntier.4.16
204;CreuxDEntier.4.17
70;CreuxDEntier.4.18
70;CreuxDEntier.20.0
112;CreuxDEntier.4.19
6;CreuxDEntier.4.20
6;CreuxDEntier.21.0
105;CreuxDEntier.4.21
76;CreuxDEntier.4.22
76;CreuxDEntier.23.0
230;CreuxDEntier.4.23
29;CreuxDEntier.4.24
250;CreuxDEntier.4.25
11;CreuxDEntier.4.26
79;CreuxDEntier.4.27
75;CreuxDEntier.4.28
208;CreuxDEntier.4.29
82;CreuxDEntier.5.1
243;CreuxDEntier.5.2
168;CreuxDEntier.5.3
114;CreuxDEntier.5.4
207;CreuxDEntier.5.5
273;CreuxDEntier.5.6
131;CreuxDEntier.5.7
71;CreuxDEntier.5.8
57;CreuxDEntier.5.9
155;CreuxDEntier.6.1
58;CreuxDEntier.6.2
145;CreuxDEntier.6.3
268;CreuxDEntier.6.4
118;CreuxDEntier.6.5
13;CreuxDEntier.6.6
180;CreuxDEntier.6.7
15;CreuxDEntier.6.8
194;CreuxDEntier.6.9
251;CreuxDEntier.6.10
46;CreuxDEntier.6.11
228;CreuxDEntier.6.12
179;CreuxDEntier.6.13
142;CreuxDEntier.6.14
175;CreuxDEntier.6.15
153;CreuxDEntier.6.16
47;CreuxDEntier.6.17
17;CreuxDEntier.6.18
236;CreuxDEntier.6.19
146;CreuxDEntier.6.20
115;CreuxDEntier.6.21
59;CreuxDEntier.6.22
68;CreuxDEntier.7.1
143;CreuxDEntier.7.2
144;CreuxDEntier.7.3
16;CreuxDEntier.8.1
154;CreuxDEntier.8.2
205;CreuxDEntier.8.3
205;CreuxDEntier.11.0
92;CreuxDEntier.8.4
92;CreuxDEntier.9.0
252;CreuxDEntier.8.5
96;CreuxDEntier.8.6
14;CreuxDEntier.8.7
14;CreuxDEntier.10.0
86;CreuxDEntier.8.8
263;CreuxDEntier.8.9
157;CreuxDEntier.8.10
40;CreuxDEntier.8.11
3;CreuxDEntier.9.1
169;CreuxDEntier.9.2
32;CreuxDEntier.10.1
130;CreuxDEntier.10.2
1;CreuxDEntier.10.3
116;CreuxDEntier.10.4
166;CreuxDEntier.11.1
0;CreuxDEntier.11.2
64;CreuxDEntier.11.3
185;CreuxDEntier.11.4
106;CreuxDEntier.11.5
74;CreuxDEntier.12.1
74;CreuxDEntier.13.4
161;CreuxDEntier.12.2
215;CreuxDEntier.12.3
34;CreuxDEntier.12.4
34;CreuxDEntier.24.22
260;CreuxDEntier.12.5
20;CreuxDEntier.12.6
63;CreuxDEntier.12.7
270;CreuxDEntier.12.8
136;CreuxDEntier.12.9
42;CreuxDEntier.12.10
186;CreuxDEntier.12.11
184;CreuxDEntier.12.12
239;CreuxDEntier.12.13
241;CreuxDEntier.12.14
266;CreuxDEntier.12.15
27;CreuxDEntier.12.16
18;CreuxDEntier.12.17
